production_id,product_id,production_date,line_id,qty_produced,shift,machine_id,operator_id,status
PRD-010672,FP-009,2024-06-18,Line-C,22,Morning,MCH-03,OPR-027,Completed
PRD-010673,FP-006,2023-10-20,Line-D,6,Night,MCH-12,OPR-022,Completed
PRD-010674,FP-006,2024-04-26,Line-D,8,Afternoon,MCH-03,OPR-011,Completed
PRD-010675,FP-009,2023-02-06,Line-C,23,Afternoon,MCH-07,OPR-033,Completed
PRD-010676,FP-007,2023-12-25,Line-D,32,Night,MCH-11,OPR-022,Completed
PRD-010677,FP-009,2024-06-04,Line-B,19,Morning,MCH-02,OPR-027,Completed
PRD-010678,FP-006,2022-05-28,Line-C,27,Morning,MCH-10,OPR-056,Partial
PRD-010679,FP-004,2024-12-02,Line-A,22,Night,MCH-10,OPR-001,Partial
PRD-010680,FP-003,2022-01-31,Line-A,18,Morning,MCH-01,OPR-023,Completed
PRD-010681,FP-009,2022-12-31,Line-C,40,Afternoon,MCH-07,OPR-033,Completed
PRD-010682,FP-008,2022-06-14,Line-C,11,Afternoon,MCH-02,OPR-008,Scrapped
PRD-010683,FP-008,2023-03-25,Line-D,25,Night,MCH-10,OPR-001,Partial
PRD-010684,FP-005,2022-01-21,Line-C,26,Afternoon,MCH-13,OPR-019,Completed
PRD-010685,FP-003,2023-03-01,Line-A,29,Afternoon,MCH-06,OPR-047,Partial
PRD-010686,FP-003,2022-05-08,Line-D,21,Morning,MCH-06,OPR-051,Partial
PRD-010687,FP-007,2022-07-14,Line-D,3,Afternoon,MCH-13,OPR-029,Completed
PRD-010688,FP-010,2024-12-01,Line-C,28,Night,MCH-06,OPR-039,Completed
PRD-010689,FP-002,2022-07-15,Line-B,14,Morning,MCH-11,OPR-005,Completed
PRD-010690,FP-001,2023-10-28,Line-D,12,Morning,MCH-15,OPR-016,Completed
PRD-010691,FP-003,2024-03-16,Line-A,2,Night,MCH-02,OPR-034,Completed
PRD-010692,FP-003,2022-09-05,Line-A,29,Night,MCH-10,OPR-035,Completed
PRD-010693,FP-009,2024-08-03,Line-C,28,Afternoon,MCH-02,OPR-006,Completed
PRD-010694,FP-010,2024-03-28,Line-D,4,Afternoon,MCH-05,OPR-045,Scrapped
PRD-010695,FP-006,2023-11-09,Line-A,18,Morning,MCH-03,OPR-008,Partial
PRD-010696,FP-009,2022-11-25,Line-C,22,Night,MCH-05,OPR-009,Completed
PRD-010697,FP-006,2024-05-13,Line-A,16,Night,MCH-02,OPR-054,Completed
PRD-010698,FP-010,2022-03-06,Line-A,3,Morning,MCH-01,OPR-019,Completed
PRD-010699,FP-002,2023-01-28,Line-A,26,Night,MCH-04,OPR-001,Partial
PRD-010700,FP-007,2024-06-12,Line-D,13,Morning,MCH-12,OPR-058,Partial
PRD-010701,FP-001,2022-07-21,Line-B,17,Morning,MCH-02,OPR-053,Completed
PRD-010702,FP-007,2023-11-16,Line-A,14,Afternoon,MCH-15,OPR-004,Scrapped
PRD-010703,FP-009,2024-10-13,Line-D,21,Night,MCH-11,OPR-015,Scrapped
PRD-010704,FP-007,2022-02-07,Line-D,10,Night,MCH-08,OPR-013,Completed
PRD-010705,FP-008,2022-12-23,Line-B,21,Night,MCH-12,OPR-042,Completed
PRD-010706,FP-010,2022-07-28,Line-D,10,Morning,MCH-03,OPR-014,Completed
PRD-010707,FP-007,2024-02-25,Line-A,30,Night,MCH-10,OPR-043,Completed
PRD-010708,FP-008,2024-03-05,Line-B,14,Night,MCH-03,OPR-039,Partial
PRD-010709,FP-002,2022-09-11,Line-B,24,Afternoon,MCH-01,OPR-002,Completed
PRD-010710,FP-005,2024-08-15,Line-B,21,Morning,MCH-09,OPR-035,Partial
PRD-010711,FP-003,2023-11-13,Line-B,32,Afternoon,MCH-15,OPR-058,Completed
PRD-010712,FP-008,2022-03-08,Line-A,2,Morning,MCH-06,OPR-043,Completed
PRD-010713,FP-006,2024-05-11,Line-C,30,Night,MCH-09,OPR-033,Completed
PRD-010714,FP-002,2023-05-09,Line-D,16,Night,MCH-14,OPR-053,Completed
PRD-010715,FP-010,2024-07-06,Line-A,24,Morning,MCH-01,OPR-026,Completed
PRD-010716,FP-006,2023-07-03,Line-A,29,Afternoon,MCH-09,OPR-013,Scrapped
PRD-010717,FP-002,2022-10-06,Line-B,40,Afternoon,MCH-15,OPR-045,Partial
PRD-010718,FP-005,2022-05-30,Line-D,21,Afternoon,MCH-01,OPR-007,Scrapped
PRD-010719,FP-009,2024-01-08,Line-B,24,Afternoon,MCH-15,OPR-034,Completed
PRD-010720,FP-010,2022-05-08,Line-D,20,Night,MCH-02,OPR-025,Completed
PRD-010721,FP-010,2022-10-22,Line-D,22,Morning,MCH-01,OPR-024,Partial
PRD-010722,FP-005,2023-02-09,Line-D,21,Afternoon,MCH-06,OPR-010,Completed
PRD-010723,FP-001,2023-04-04,Line-B,24,Afternoon,MCH-15,OPR-018,Completed
PRD-010724,FP-007,2023-10-12,Line-A,40,Night,MCH-12,OPR-032,Completed
PRD-010725,FP-009,2022-02-18,Line-A,17,Night,MCH-11,OPR-030,Scrapped
PRD-010726,FP-010,2022-12-17,Line-C,2,Morning,MCH-10,OPR-003,Completed
PRD-010727,FP-005,2024-03-27,Line-C,2,Night,MCH-12,OPR-035,Completed
PRD-010728,FP-006,2022-08-01,Line-D,10,Morning,MCH-10,OPR-028,Partial
PRD-010729,FP-004,2023-05-23,Line-B,23,Afternoon,MCH-14,OPR-055,Partial
PRD-010730,FP-001,2023-08-06,Line-B,20,Morning,MCH-01,OPR-053,Completed
PRD-010731,FP-010,2024-11-25,Line-C,37,Morning,MCH-06,OPR-035,Partial
PRD-010732,FP-001,2024-06-22,Line-C,8,Morning,MCH-15,OPR-010,Scrapped
PRD-010733,FP-004,2024-11-18,Line-B,40,Morning,MCH-12,OPR-033,Completed
PRD-010734,FP-007,2023-12-04,Line-A,39,Night,MCH-11,OPR-020,Completed
PRD-010735,FP-005,2024-01-23,Line-B,13,Night,MCH-07,OPR-002,Completed
PRD-010736,FP-004,2022-11-26,Line-C,24,Morning,MCH-08,OPR-040,Completed
PRD-010737,FP-009,2022-05-01,Line-A,5,Afternoon,MCH-11,OPR-034,Completed
PRD-010738,FP-008,2022-03-31,Line-D,12,Night,MCH-10,OPR-036,Completed
PRD-010739,FP-005,2022-03-03,Line-B,19,Afternoon,MCH-04,OPR-019,Completed
PRD-010740,FP-001,2022-10-19,Line-D,35,Afternoon,MCH-06,OPR-011,Partial
PRD-010741,FP-009,2022-06-14,Line-D,6,Morning,MCH-05,OPR-040,Partial
PRD-010742,FP-004,2023-11-08,Line-D,2,Afternoon,MCH-04,OPR-016,Scrapped
PRD-010743,FP-007,2024-02-16,Line-A,15,Night,MCH-15,OPR-059,Completed
PRD-010744,FP-006,2024-01-20,Line-D,27,Night,MCH-03,OPR-005,Completed
PRD-010745,FP-010,2022-02-13,Line-D,10,Morning,MCH-04,OPR-060,Completed
PRD-010746,FP-006,2023-10-04,Line-C,9,Afternoon,MCH-06,OPR-030,Partial
PRD-010747,FP-008,2022-08-09,Line-A,18,Morning,MCH-09,OPR-020,Scrapped
PRD-010748,FP-002,2024-09-20,Line-B,10,Afternoon,MCH-10,OPR-045,Completed
PRD-010749,FP-005,2024-02-20,Line-C,18,Afternoon,MCH-04,OPR-042,Completed
PRD-010750,FP-010,2022-11-13,Line-D,39,Night,MCH-03,OPR-049,Completed
PRD-010751,FP-003,2022-07-19,Line-D,12,Afternoon,MCH-04,OPR-038,Completed
PRD-010752,FP-006,2023-02-15,Line-D,13,Afternoon,MCH-05,OPR-009,Partial
PRD-010753,FP-005,2022-06-03,Line-A,28,Morning,MCH-13,OPR-038,Completed
PRD-010754,FP-007,2023-08-06,Line-D,22,Morning,MCH-04,OPR-012,Scrapped
PRD-010755,FP-005,2023-08-16,Line-A,14,Morning,MCH-02,OPR-036,Completed
PRD-010756,FP-003,2024-05-04,Line-B,5,Morning,MCH-02,OPR-054,Scrapped
PRD-010757,FP-007,2023-02-04,Line-A,24,Night,MCH-08,OPR-016,Completed
PRD-010758,FP-001,2023-12-23,Line-C,18,Night,MCH-05,OPR-031,Completed
PRD-010759,FP-003,2023-04-09,Line-C,10,Afternoon,MCH-10,OPR-021,Completed
PRD-010760,FP-003,2023-07-01,Line-D,16,Morning,MCH-08,OPR-023,Partial
PRD-010761,FP-008,2023-10-21,Line-B,37,Morning,MCH-13,OPR-031,Completed
PRD-010762,FP-002,2023-04-21,Line-B,12,Afternoon,MCH-08,OPR-019,Completed
PRD-010763,FP-006,2022-07-20,Line-C,10,Morning,MCH-02,OPR-027,Completed
PRD-010764,FP-010,2023-07-07,Line-A,10,Afternoon,MCH-09,OPR-011,Partial
PRD-010765,FP-009,2022-04-12,Line-A,10,Morning,MCH-09,OPR-059,Completed
PRD-010766,FP-002,2024-04-13,Line-C,9,Morning,MCH-04,OPR-025,Completed
PRD-010767,FP-001,2024-09-28,Line-D,6,Morning,MCH-10,OPR-005,Scrapped
PRD-010768,FP-005,2022-12-14,Line-A,21,Morning,MCH-01,OPR-023,Completed
PRD-010769,FP-006,2023-08-13,Line-A,7,Morning,MCH-02,OPR-026,Completed
PRD-010770,FP-004,2022-07-19,Line-C,23,Afternoon,MCH-08,OPR-030,Completed
PRD-010771,FP-008,2024-08-15,Line-A,13,Night,MCH-01,OPR-051,Completed
PRD-010772,FP-009,2024-12-28,Line-B,32,Night,MCH-10,OPR-020,Completed
PRD-010773,FP-005,2023-07-21,Line-A,13,Afternoon,MCH-15,OPR-040,Completed
PRD-010774,FP-008,2023-08-18,Line-D,14,Afternoon,MCH-04,OPR-014,Completed
PRD-010775,FP-003,2022-12-02,Line-C,17,Morning,MCH-04,OPR-016,Completed
PRD-010776,FP-010,2023-05-25,Line-C,27,Morning,MCH-09,OPR-012,Completed
PRD-010777,FP-008,2022-05-09,Line-C,17,Morning,MCH-11,OPR-030,Completed
PRD-010778,FP-002,2022-10-08,Line-D,33,Night,MCH-05,OPR-029,Completed
PRD-010779,FP-009,2023-07-25,Line-C,26,Morning,MCH-12,OPR-055,Completed
PRD-010780,FP-007,2023-09-19,Line-D,18,Morning,MCH-02,OPR-006,Scrapped
PRD-010781,FP-002,2022-11-13,Line-D,5,Morning,MCH-06,OPR-006,Completed
PRD-010782,FP-004,2022-01-03,Line-D,23,Afternoon,MCH-03,OPR-052,Partial
PRD-010783,FP-006,2024-04-07,Line-C,8,Afternoon,MCH-03,OPR-049,Completed
PRD-010784,FP-002,2024-11-03,Line-A,22,Morning,MCH-09,OPR-012,Completed
PRD-010785,FP-005,2023-10-24,Line-A,4,Morning,MCH-03,OPR-010,Partial
PRD-010786,FP-003,2024-05-29,Line-D,11,Night,MCH-13,OPR-055,Partial
PRD-010787,FP-002,2024-12-12,Line-D,16,Night,MCH-09,OPR-038,Scrapped
PRD-010788,FP-007,2023-03-09,Line-B,12,Morning,MCH-07,OPR-036,Completed
PRD-010789,FP-002,2022-07-04,Line-A,11,Afternoon,MCH-08,OPR-008,Completed
PRD-010790,FP-005,2022-04-21,Line-A,29,Afternoon,MCH-13,OPR-021,Partial
PRD-010791,FP-001,2023-12-19,Line-C,29,Night,MCH-11,OPR-053,Scrapped
PRD-010792,FP-009,2022-04-12,Line-A,3,Night,MCH-08,OPR-051,Completed
PRD-010793,FP-009,2024-06-03,Line-A,6,Afternoon,MCH-08,OPR-022,Partial
PRD-010794,FP-002,2024-08-07,Line-B,21,Night,MCH-06,OPR-002,Completed
PRD-010795,FP-008,2024-12-19,Line-B,4,Morning,MCH-03,OPR-025,Completed
PRD-010796,FP-004,2022-11-05,Line-C,9,Afternoon,MCH-05,OPR-023,Completed
PRD-010797,FP-007,2022-01-16,Line-D,2,Night,MCH-11,OPR-041,Completed
PRD-010798,FP-009,2022-09-21,Line-B,30,Afternoon,MCH-07,OPR-032,Completed
PRD-010799,FP-004,2022-09-27,Line-B,14,Morning,MCH-11,OPR-056,Completed
PRD-010800,FP-007,2024-04-17,Line-B,26,Morning,MCH-13,OPR-023,Completed
PRD-010801,FP-008,2024-03-29,Line-A,14,Night,MCH-01,OPR-014,Completed
PRD-010802,FP-003,2023-03-29,Line-D,4,Morning,MCH-06,OPR-008,Completed
PRD-010803,FP-005,2024-01-21,Line-C,9,Afternoon,MCH-07,OPR-034,Completed
PRD-010804,FP-002,2024-04-01,Line-D,7,Morning,MCH-01,OPR-054,Completed
PRD-010805,FP-004,2023-06-23,Line-B,22,Night,MCH-01,OPR-051,Completed
PRD-010806,FP-004,2022-06-07,Line-A,15,Morning,MCH-13,OPR-018,Completed
PRD-010807,FP-001,2023-05-02,Line-A,24,Afternoon,MCH-04,OPR-018,Completed
PRD-010808,FP-002,2022-08-19,Line-B,29,Afternoon,MCH-12,OPR-023,Completed
PRD-010809,FP-001,2024-01-01,Line-C,9,Morning,MCH-05,OPR-046,Completed
PRD-010810,FP-003,2023-11-22,Line-D,13,Morning,MCH-03,OPR-010,Partial
PRD-010811,FP-002,2024-08-27,Line-C,8,Night,MCH-13,OPR-030,Completed
PRD-010812,FP-009,2023-06-17,Line-A,26,Night,MCH-04,OPR-006,Completed
PRD-010813,FP-006,2022-11-24,Line-B,22,Night,MCH-09,OPR-021,Completed
PRD-010814,FP-001,2024-05-08,Line-A,14,Afternoon,MCH-05,OPR-057,Completed
PRD-010815,FP-003,2024-11-21,Line-A,36,Night,MCH-02,OPR-001,Scrapped
PRD-010816,FP-010,2024-09-12,Line-D,25,Morning,MCH-06,OPR-039,Completed
PRD-010817,FP-008,2022-03-04,Line-C,29,Morning,MCH-01,OPR-029,Partial
PRD-010818,FP-003,2024-02-02,Line-D,30,Afternoon,MCH-10,OPR-017,Scrapped
PRD-010819,FP-002,2023-05-05,Line-C,27,Morning,MCH-11,OPR-044,Completed
PRD-010820,FP-009,2023-08-17,Line-C,6,Afternoon,MCH-12,OPR-020,Completed
PRD-010821,FP-007,2022-01-12,Line-A,10,Afternoon,MCH-03,OPR-008,Completed
PRD-010822,FP-004,2024-04-20,Line-B,18,Night,MCH-04,OPR-004,Partial
PRD-010823,FP-003,2024-04-15,Line-A,4,Morning,MCH-11,OPR-053,Partial
PRD-010824,FP-005,2024-05-03,Line-A,3,Afternoon,MCH-05,OPR-045,Completed
PRD-010825,FP-009,2024-08-06,Line-C,13,Night,MCH-03,OPR-026,Completed
PRD-010826,FP-001,2022-10-26,Line-D,36,Morning,MCH-06,OPR-012,Completed
PRD-010827,FP-006,2022-06-06,Line-B,21,Night,MCH-11,OPR-036,Completed
PRD-010828,FP-006,2024-03-21,Line-B,16,Night,MCH-15,OPR-037,Scrapped
PRD-010829,FP-006,2024-05-05,Line-D,14,Morning,MCH-10,OPR-047,Scrapped
PRD-010830,FP-001,2022-02-21,Line-C,6,Afternoon,MCH-01,OPR-011,Completed
PRD-010831,FP-004,2023-10-21,Line-D,13,Morning,MCH-07,OPR-027,Partial
PRD-010832,FP-004,2023-12-25,Line-C,8,Morning,MCH-13,OPR-028,Completed
PRD-010833,FP-001,2022-01-05,Line-B,13,Night,MCH-08,OPR-036,Scrapped
PRD-010834,FP-003,2023-02-03,Line-C,6,Morning,MCH-02,OPR-058,Partial
PRD-010835,FP-007,2023-07-24,Line-B,27,Morning,MCH-02,OPR-031,Completed
PRD-010836,FP-010,2022-08-21,Line-C,26,Afternoon,MCH-01,OPR-055,Partial
PRD-010837,FP-007,2024-06-16,Line-D,10,Morning,MCH-01,OPR-040,Scrapped
PRD-010838,FP-005,2024-01-11,Line-A,10,Morning,MCH-03,OPR-039,Partial
PRD-010839,FP-005,2024-03-26,Line-D,30,Afternoon,MCH-15,OPR-041,Completed
PRD-010840,FP-010,2023-06-21,Line-B,7,Morning,MCH-04,OPR-055,Completed
PRD-010841,FP-010,2023-01-02,Line-D,19,Night,MCH-04,OPR-002,Partial
PRD-010842,FP-009,2023-07-31,Line-A,26,Night,MCH-15,OPR-023,Scrapped
PRD-010843,FP-009,2022-08-30,Line-C,29,Afternoon,MCH-11,OPR-020,Completed
PRD-010844,FP-001,2024-01-21,Line-D,21,Afternoon,MCH-07,OPR-052,Completed
PRD-010845,FP-007,2024-05-12,Line-C,6,Morning,MCH-12,OPR-042,Scrapped
PRD-010846,FP-010,2022-07-24,Line-D,13,Morning,MCH-04,OPR-038,Completed
PRD-010847,FP-006,2024-10-11,Line-A,29,Morning,MCH-03,OPR-034,Completed
PRD-010848,FP-007,2023-03-14,Line-D,20,Morning,MCH-11,OPR-022,Completed
PRD-010849,FP-010,2023-05-14,Line-C,4,Night,MCH-07,OPR-001,Scrapped
PRD-010850,FP-005,2024-03-15,Line-B,11,Morning,MCH-06,OPR-042,Completed
PRD-010851,FP-004,2023-03-28,Line-A,24,Night,MCH-02,OPR-001,Completed
PRD-010852,FP-009,2024-01-29,Line-A,27,Night,MCH-06,OPR-053,Completed
PRD-010853,FP-004,2024-10-15,Line-C,27,Afternoon,MCH-03,OPR-014,Scrapped
PRD-010854,FP-007,2024-04-13,Line-C,7,Morning,MCH-09,OPR-045,Scrapped
PRD-010855,FP-002,2024-09-06,Line-B,14,Night,MCH-14,OPR-030,Completed
PRD-010856,FP-005,2022-04-10,Line-D,5,Night,MCH-13,OPR-051,Scrapped
PRD-010857,FP-003,2022-08-01,Line-A,24,Afternoon,MCH-15,OPR-002,Scrapped
PRD-010858,FP-003,2022-03-15,Line-A,3,Afternoon,MCH-05,OPR-053,Scrapped
PRD-010859,FP-009,2023-05-31,Line-C,2,Morning,MCH-05,OPR-003,Completed
PRD-010860,FP-003,2023-01-11,Line-A,28,Night,MCH-05,OPR-006,Completed
PRD-010861,FP-008,2023-07-07,Line-A,15,Afternoon,MCH-05,OPR-001,Partial
PRD-010862,FP-005,2023-12-25,Line-B,2,Night,MCH-02,OPR-015,Completed
PRD-010863,FP-004,2022-02-03,Line-C,15,Night,MCH-07,OPR-047,Completed
PRD-010864,FP-005,2022-05-11,Line-B,12,Morning,MCH-01,OPR-015,Scrapped
PRD-010865,FP-008,2022-05-21,Line-A,25,Afternoon,MCH-04,OPR-016,Partial
PRD-010866,FP-001,2024-06-09,Line-D,27,Morning,MCH-06,OPR-047,Completed
PRD-010867,FP-005,2024-06-17,Line-C,8,Afternoon,MCH-01,OPR-021,Completed
PRD-010868,FP-008,2024-05-10,Line-A,14,Afternoon,MCH-08,OPR-034,Partial
PRD-010869,FP-010,2024-02-18,Line-B,22,Morning,MCH-11,OPR-044,Partial
PRD-010870,FP-003,2024-08-18,Line-B,21,Night,MCH-05,OPR-024,Scrapped
PRD-010871,FP-010,2022-10-04,Line-B,31,Afternoon,MCH-10,OPR-052,Scrapped
PRD-010872,FP-003,2023-05-04,Line-B,5,Morning,MCH-02,OPR-051,Scrapped
PRD-010873,FP-005,2022-03-28,Line-B,6,Morning,MCH-15,OPR-045,Completed
PRD-010874,FP-007,2024-05-08,Line-B,7,Night,MCH-13,OPR-038,Partial
PRD-010875,FP-003,2023-03-22,Line-B,7,Night,MCH-10,OPR-018,Partial
PRD-010876,FP-008,2023-01-28,Line-D,19,Morning,MCH-04,OPR-047,Completed
PRD-010877,FP-008,2024-12-11,Line-A,39,Afternoon,MCH-11,OPR-033,Completed
PRD-010878,FP-007,2023-12-10,Line-A,9,Night,MCH-06,OPR-052,Completed
PRD-010879,FP-007,2023-09-09,Line-B,12,Morning,MCH-15,OPR-060,Partial
PRD-010880,FP-003,2022-11-11,Line-C,32,Night,MCH-03,OPR-008,Scrapped
PRD-010881,FP-008,2023-02-14,Line-C,15,Morning,MCH-04,OPR-047,Completed
PRD-010882,FP-001,2023-12-06,Line-B,12,Night,MCH-05,OPR-054,Scrapped
PRD-010883,FP-004,2022-10-03,Line-A,29,Night,MCH-12,OPR-051,Completed
PRD-010884,FP-010,2023-12-26,Line-B,14,Morning,MCH-15,OPR-021,Scrapped
PRD-010885,FP-001,2024-01-31,Line-A,30,Afternoon,MCH-04,OPR-025,Completed
PRD-010886,FP-005,2023-08-23,Line-D,24,Afternoon,MCH-14,OPR-029,Completed
PRD-010887,FP-010,2022-06-18,Line-A,5,Morning,MCH-06,OPR-043,Completed
PRD-010888,FP-004,2023-11-29,Line-D,32,Afternoon,MCH-08,OPR-003,Completed
PRD-010889,FP-003,2022-06-12,Line-B,18,Afternoon,MCH-15,OPR-022,Completed
PRD-010890,FP-009,2024-06-06,Line-B,27,Night,MCH-11,OPR-027,Scrapped
PRD-010891,FP-002,2024-08-29,Line-B,9,Night,MCH-11,OPR-032,Completed
PRD-010892,FP-002,2024-11-26,Line-B,14,Night,MCH-10,OPR-009,Partial
PRD-010893,FP-003,2023-10-15,Line-D,5,Morning,MCH-02,OPR-024,Completed
PRD-010894,FP-005,2022-07-15,Line-C,24,Morning,MCH-10,OPR-027,Partial
PRD-010895,FP-007,2024-07-23,Line-B,6,Afternoon,MCH-13,OPR-043,Completed
PRD-010896,FP-005,2023-11-18,Line-A,10,Afternoon,MCH-15,OPR-037,Partial
PRD-010897,FP-008,2022-04-20,Line-A,12,Morning,MCH-06,OPR-047,Partial
PRD-010898,FP-003,2023-09-18,Line-C,18,Afternoon,MCH-13,OPR-051,Completed
PRD-010899,FP-008,2024-06-02,Line-A,20,Night,MCH-10,OPR-053,Completed
PRD-010900,FP-009,2022-10-07,Line-D,14,Night,MCH-11,OPR-016,Completed
PRD-010901,FP-002,2024-01-10,Line-B,13,Night,MCH-09,OPR-001,Completed
PRD-010902,FP-003,2022-08-23,Line-C,5,Afternoon,MCH-09,OPR-051,Completed
PRD-010903,FP-001,2023-05-20,Line-B,17,Morning,MCH-14,OPR-057,Partial
PRD-010904,FP-002,2022-10-02,Line-C,28,Morning,MCH-06,OPR-050,Scrapped
PRD-010905,FP-003,2023-07-30,Line-D,29,Morning,MCH-06,OPR-023,Partial
PRD-010906,FP-006,2024-01-22,Line-A,10,Afternoon,MCH-01,OPR-032,Scrapped
PRD-010907,FP-004,2022-04-08,Line-D,19,Morning,MCH-15,OPR-029,Completed
PRD-010908,FP-001,2022-12-08,Line-D,22,Night,MCH-02,OPR-015,Partial
PRD-010909,FP-001,2023-09-25,Line-B,16,Morning,MCH-12,OPR-021,Completed
PRD-010910,FP-007,2023-02-13,Line-B,11,Night,MCH-01,OPR-025,Completed
PRD-010911,FP-004,2023-01-27,Line-D,8,Morning,MCH-01,OPR-046,Completed
PRD-010912,FP-008,2023-03-09,Line-D,6,Afternoon,MCH-11,OPR-026,Partial
PRD-010913,FP-004,2024-02-19,Line-B,8,Morning,MCH-12,OPR-023,Partial
PRD-010914,FP-009,2022-12-02,Line-D,20,Morning,MCH-11,OPR-017,Scrapped
PRD-010915,FP-006,2024-06-25,Line-C,9,Morning,MCH-03,OPR-006,Completed
PRD-010916,FP-007,2023-08-22,Line-A,9,Afternoon,MCH-08,OPR-028,Completed
PRD-010917,FP-008,2022-12-16,Line-B,4,Night,MCH-10,OPR-027,Completed
PRD-010918,FP-002,2023-07-26,Line-D,2,Afternoon,MCH-15,OPR-048,Completed
PRD-010919,FP-001,2022-04-27,Line-B,14,Night,MCH-12,OPR-028,Completed
PRD-010920,FP-003,2022-04-27,Line-C,7,Morning,MCH-06,OPR-033,Completed
PRD-010921,FP-003,2023-11-18,Line-C,24,Morning,MCH-12,OPR-007,Completed
PRD-010922,FP-008,2022-02-09,Line-B,16,Afternoon,MCH-06,OPR-049,Partial
PRD-010923,FP-009,2024-08-11,Line-A,11,Afternoon,MCH-11,OPR-001,Scrapped
PRD-010924,FP-005,2022-06-13,Line-C,24,Night,MCH-13,OPR-036,Completed
PRD-010925,FP-010,2023-12-18,Line-D,27,Night,MCH-06,OPR-037,Partial
PRD-010926,FP-007,2023-11-09,Line-C,29,Afternoon,MCH-08,OPR-022,Scrapped
PRD-010927,FP-004,2023-11-05,Line-B,35,Morning,MCH-14,OPR-018,Scrapped
PRD-010928,FP-005,2024-04-27,Line-D,25,Night,MCH-08,OPR-035,Completed
PRD-010929,FP-004,2024-03-08,Line-C,28,Afternoon,MCH-15,OPR-029,Completed
PRD-010930,FP-002,2023-11-19,Line-C,22,Afternoon,MCH-08,OPR-046,Completed
PRD-010931,FP-003,2022-10-09,Line-D,21,Morning,MCH-14,OPR-030,Scrapped
PRD-010932,FP-008,2023-07-08,Line-A,13,Morning,MCH-01,OPR-015,Completed
PRD-010933,FP-001,2022-12-15,Line-A,32,Night,MCH-08,OPR-031,Completed
PRD-010934,FP-001,2024-05-28,Line-C,10,Night,MCH-05,OPR-052,Completed
PRD-010935,FP-004,2022-09-28,Line-C,6,Night,MCH-10,OPR-043,Completed
PRD-010936,FP-003,2022-02-22,Line-C,3,Night,MCH-02,OPR-055,Completed
PRD-010937,FP-006,2022-04-20,Line-C,29,Afternoon,MCH-08,OPR-024,Completed
PRD-010938,FP-003,2024-12-03,Line-A,13,Afternoon,MCH-09,OPR-033,Scrapped
PRD-010939,FP-006,2024-07-11,Line-B,7,Afternoon,MCH-03,OPR-016,Scrapped
PRD-010940,FP-002,2024-12-26,Line-B,4,Morning,MCH-11,OPR-017,Scrapped
PRD-010941,FP-007,2024-03-11,Line-B,3,Morning,MCH-14,OPR-011,Scrapped
PRD-010942,FP-008,2022-10-18,Line-A,12,Morning,MCH-05,OPR-045,Partial
PRD-010943,FP-008,2023-01-22,Line-B,20,Night,MCH-06,OPR-038,Completed
PRD-010944,FP-007,2024-09-06,Line-D,29,Night,MCH-04,OPR-056,Completed
PRD-010945,FP-010,2022-03-18,Line-D,8,Morning,MCH-05,OPR-008,Partial
PRD-010946,FP-001,2024-10-30,Line-D,37,Morning,MCH-08,OPR-036,Completed
PRD-010947,FP-001,2024-12-31,Line-D,29,Morning,MCH-11,OPR-040,Completed
PRD-010948,FP-006,2024-01-06,Line-A,30,Night,MCH-06,OPR-032,Completed
PRD-010949,FP-004,2023-04-03,Line-B,30,Morning,MCH-05,OPR-039,Scrapped
PRD-010950,FP-003,2024-09-19,Line-D,23,Afternoon,MCH-14,OPR-059,Completed
PRD-010951,FP-003,2023-11-16,Line-D,10,Morning,MCH-09,OPR-009,Completed
PRD-010952,FP-001,2023-01-31,Line-B,10,Afternoon,MCH-01,OPR-038,Completed
PRD-010953,FP-003,2022-12-31,Line-B,5,Night,MCH-09,OPR-029,Completed
PRD-010954,FP-002,2023-09-01,Line-A,5,Morning,MCH-02,OPR-034,Partial
PRD-010955,FP-008,2022-11-07,Line-C,36,Night,MCH-14,OPR-050,Partial
PRD-010956,FP-007,2023-11-23,Line-C,31,Night,MCH-01,OPR-030,Completed
PRD-010957,FP-003,2022-12-18,Line-D,25,Morning,MCH-10,OPR-040,Scrapped
PRD-010958,FP-010,2023-11-11,Line-D,27,Night,MCH-02,OPR-024,Completed
PRD-010959,FP-001,2023-06-10,Line-D,17,Afternoon,MCH-01,OPR-053,Partial
PRD-010960,FP-008,2024-12-06,Line-A,14,Afternoon,MCH-02,OPR-003,Scrapped
PRD-010961,FP-006,2023-03-05,Line-D,30,Afternoon,MCH-12,OPR-001,Completed
PRD-010962,FP-002,2024-03-30,Line-B,16,Afternoon,MCH-05,OPR-046,Completed
PRD-010963,FP-002,2023-04-09,Line-A,24,Morning,MCH-02,OPR-056,Completed
PRD-010964,FP-006,2023-05-16,Line-C,21,Night,MCH-08,OPR-017,Completed
PRD-010965,FP-003,2024-11-10,Line-C,36,Afternoon,MCH-07,OPR-010,Scrapped
PRD-010966,FP-006,2022-05-28,Line-B,3,Night,MCH-07,OPR-031,Completed
PRD-010967,FP-005,2022-02-28,Line-C,11,Night,MCH-11,OPR-042,Completed
PRD-010968,FP-003,2022-11-18,Line-C,9,Afternoon,MCH-15,OPR-009,Completed
PRD-010969,FP-010,2022-09-23,Line-D,2,Night,MCH-02,OPR-058,Completed
PRD-010970,FP-005,2024-12-05,Line-B,13,Night,MCH-10,OPR-034,Completed
