component_id,production_id,part_id,qty_consumed
CMP-0065730,PRD-014614,P0221,52
CMP-0065731,PRD-014614,P0250,52
CMP-0065732,PRD-014614,P0028,26
CMP-0065733,PRD-014614,P0046,52
CMP-0065734,PRD-014615,P0124,27
CMP-0065735,PRD-014615,P0039,27
CMP-0065736,PRD-014615,P0042,108
CMP-0065737,PRD-014616,P0019,58
CMP-0065738,PRD-014616,P0039,116
CMP-0065739,PRD-014616,P0020,58
CMP-0065740,PRD-014617,P0041,48
CMP-0065741,PRD-014617,P0027,24
CMP-0065742,PRD-014617,P0106,48
CMP-0065743,PRD-014617,P0233,96
CMP-0065744,PRD-014617,P0018,48
CMP-0065745,PRD-014617,P0044,48
CMP-0065746,PRD-014618,P0103,28
CMP-0065747,PRD-014618,P0001,21
CMP-0065748,PRD-014618,P0287,7
CMP-0065749,PRD-014619,P0187,32
CMP-0065750,PRD-014619,P0123,8
CMP-0065751,PRD-014619,P0200,8
CMP-0065752,PRD-014619,P0102,16
CMP-0065753,PRD-014619,P0126,16
CMP-0065754,PRD-014619,P0122,32
CMP-0065755,PRD-014620,P0057,100
CMP-0065756,PRD-014620,P0213,100
CMP-0065757,PRD-014620,P0136,75
CMP-0065758,PRD-014620,P0139,50
CMP-0065759,PRD-014620,P0195,50
CMP-0065760,PRD-014620,P0185,25
CMP-0065761,PRD-014621,P0115,72
CMP-0065762,PRD-014621,P0125,72
CMP-0065763,PRD-014621,P0050,72
CMP-0065764,PRD-014621,P0309,108
CMP-0065765,PRD-014621,P0132,36
CMP-0065766,PRD-014622,P0005,104
CMP-0065767,PRD-014622,P0227,78
CMP-0065768,PRD-014622,P0041,104
CMP-0065769,PRD-014622,P0224,78
CMP-0065770,PRD-014622,P0240,78
CMP-0065771,PRD-014623,P0200,26
CMP-0065772,PRD-014623,P0180,26
CMP-0065773,PRD-014623,P0215,104
CMP-0065774,PRD-014624,P0176,68
CMP-0065775,PRD-014624,P0214,68
CMP-0065776,PRD-014624,P0069,51
CMP-0065777,PRD-014624,P0199,34
CMP-0065778,PRD-014625,P0129,28
CMP-0065779,PRD-014625,P0135,56
CMP-0065780,PRD-014625,P0181,112
CMP-0065781,PRD-014625,P0182,84
CMP-0065782,PRD-014625,P0194,28
CMP-0065783,PRD-014626,P0107,45
CMP-0065784,PRD-014626,P0140,45
CMP-0065785,PRD-014626,P0115,45
CMP-0065786,PRD-014627,P0189,33
CMP-0065787,PRD-014627,P0054,66
CMP-0065788,PRD-014627,P0063,132
CMP-0065789,PRD-014628,P0122,24
CMP-0065790,PRD-014628,P0169,24
CMP-0065791,PRD-014628,P0141,24
CMP-0065792,PRD-014628,P0148,48
CMP-0065793,PRD-014628,P0069,48
CMP-0065794,PRD-014628,P0112,72
CMP-0065795,PRD-014629,P0193,34
CMP-0065796,PRD-014629,P0190,17
CMP-0065797,PRD-014629,P0136,34
CMP-0065798,PRD-014630,P0204,104
CMP-0065799,PRD-014630,P0266,78
CMP-0065800,PRD-014630,P0139,26
CMP-0065801,PRD-014630,P0163,52
CMP-0065802,PRD-014630,P0215,26
CMP-0065803,PRD-014630,P0269,26
CMP-0065804,PRD-014631,P0090,52
CMP-0065805,PRD-014631,P0075,26
CMP-0065806,PRD-014631,P0085,13
CMP-0065807,PRD-014631,P0128,39
CMP-0065808,PRD-014631,P0122,52
CMP-0065809,PRD-014632,P0182,16
CMP-0065810,PRD-014632,P0271,48
CMP-0065811,PRD-014632,P0211,32
CMP-0065812,PRD-014632,P0256,32
CMP-0065813,PRD-014632,P0254,16
CMP-0065814,PRD-014633,P0073,16
CMP-0065815,PRD-014633,P0143,8
CMP-0065816,PRD-014633,P0066,12
CMP-0065817,PRD-014634,P0060,36
CMP-0065818,PRD-014634,P0150,72
CMP-0065819,PRD-014634,P0212,54
CMP-0065820,PRD-014634,P0173,72
CMP-0065821,PRD-014634,P0084,18
CMP-0065822,PRD-014635,P0206,33
CMP-0065823,PRD-014635,P0181,99
CMP-0065824,PRD-014635,P0146,132
CMP-0065825,PRD-014636,P0121,30
CMP-0065826,PRD-014636,P0208,40
CMP-0065827,PRD-014636,P0226,20
CMP-0065828,PRD-014636,P0095,40
CMP-0065829,PRD-014636,P0184,40
CMP-0065830,PRD-014636,P0124,20
CMP-0065831,PRD-014637,P0160,18
CMP-0065832,PRD-014637,P0140,72
CMP-0065833,PRD-014637,P0154,54
CMP-0065834,PRD-014637,P0142,18
CMP-0065835,PRD-014638,P0266,5
CMP-0065836,PRD-014638,P0151,15
CMP-0065837,PRD-014638,P0268,5
CMP-0065838,PRD-014638,P0279,20
CMP-0065839,PRD-014639,P0180,50
CMP-0065840,PRD-014639,P0109,25
CMP-0065841,PRD-014639,P0205,100
CMP-0065842,PRD-014639,P0120,100
CMP-0065843,PRD-014639,P0203,50
CMP-0065844,PRD-014640,P0185,16
CMP-0065845,PRD-014640,P0136,64
CMP-0065846,PRD-014640,P0202,64
CMP-0065847,PRD-014641,P0136,6
CMP-0065848,PRD-014641,P0160,12
CMP-0065849,PRD-014641,P0169,24
CMP-0065850,PRD-014641,P0178,18
CMP-0065851,PRD-014641,P0105,6
CMP-0065852,PRD-014641,P0135,24
CMP-0065853,PRD-014642,P0187,32
CMP-0065854,PRD-014642,P0202,64
CMP-0065855,PRD-014642,P0146,16
CMP-0065856,PRD-014642,P0254,48
CMP-0065857,PRD-014643,P0139,60
CMP-0065858,PRD-014643,P0175,80
CMP-0065859,PRD-014643,P0055,80
CMP-0065860,PRD-014643,P0161,40
CMP-0065861,PRD-014643,P0065,20
CMP-0065862,PRD-014643,P0147,20
CMP-0065863,PRD-014644,P0141,28
CMP-0065864,PRD-014644,P0215,7
CMP-0065865,PRD-014644,P0172,7
CMP-0065866,PRD-014644,P0068,28
CMP-0065867,PRD-014645,P0239,52
CMP-0065868,PRD-014645,P0134,52
CMP-0065869,PRD-014645,P0250,26
CMP-0065870,PRD-014645,P0102,13
CMP-0065871,PRD-014646,P0255,80
CMP-0065872,PRD-014646,P0256,80
CMP-0065873,PRD-014646,P0284,60
CMP-0065874,PRD-014646,P0207,60
CMP-0065875,PRD-014647,P0180,27
CMP-0065876,PRD-014647,P0209,27
CMP-0065877,PRD-014647,P0184,18
CMP-0065878,PRD-014647,P0213,18
CMP-0065879,PRD-014647,P0255,18
CMP-0065880,PRD-014647,P0186,9
CMP-0065881,PRD-014648,P0152,48
CMP-0065882,PRD-014648,P0097,12
CMP-0065883,PRD-014648,P0116,24
CMP-0065884,PRD-014648,P0191,36
CMP-0065885,PRD-014648,P0098,24
CMP-0065886,PRD-014648,P0158,48
CMP-0065887,PRD-014649,P0212,24
CMP-0065888,PRD-014649,P0268,24
CMP-0065889,PRD-014649,P0139,24
CMP-0065890,PRD-014649,P0141,32
CMP-0065891,PRD-014650,P0280,19
CMP-0065892,PRD-014650,P0268,76
CMP-0065893,PRD-014650,P0206,19
CMP-0065894,PRD-014650,P0144,19
CMP-0065895,PRD-014650,P0151,57
CMP-0065896,PRD-014650,P0176,38
CMP-0065897,PRD-014651,P0132,30
CMP-0065898,PRD-014651,P0022,30
CMP-0065899,PRD-014651,P0024,15
CMP-0065900,PRD-014652,P0194,78
CMP-0065901,PRD-014652,P0190,117
CMP-0065902,PRD-014652,P0178,117
CMP-0065903,PRD-014652,P0275,156
CMP-0065904,PRD-014652,P0075,156
CMP-0065905,PRD-014652,P0071,117
CMP-0065906,PRD-014653,P0120,30
CMP-0065907,PRD-014653,P0201,20
CMP-0065908,PRD-014653,P0105,40
CMP-0065909,PRD-014653,P0202,40
CMP-0065910,PRD-014654,P0221,156
CMP-0065911,PRD-014654,P0096,78
CMP-0065912,PRD-014654,P0112,156
CMP-0065913,PRD-014655,P0201,72
CMP-0065914,PRD-014655,P0159,24
CMP-0065915,PRD-014655,P0194,72
CMP-0065916,PRD-014656,P0183,18
CMP-0065917,PRD-014656,P0109,24
CMP-0065918,PRD-014656,P0116,6
CMP-0065919,PRD-014656,P0103,6
CMP-0065920,PRD-014656,P0215,12
CMP-0065921,PRD-014657,P0184,15
CMP-0065922,PRD-014657,P0186,30
CMP-0065923,PRD-014657,P0138,30
CMP-0065924,PRD-014657,P0188,60
CMP-0065925,PRD-014657,P0273,30
CMP-0065926,PRD-014658,P0058,28
CMP-0065927,PRD-014658,P0185,28
CMP-0065928,PRD-014658,P0162,56
CMP-0065929,PRD-014659,P0187,36
CMP-0065930,PRD-014659,P0181,18
CMP-0065931,PRD-014659,P0177,36
CMP-0065932,PRD-014659,P0264,54
CMP-0065933,PRD-014659,P0272,72
CMP-0065934,PRD-014660,P0146,70
CMP-0065935,PRD-014660,P0163,105
CMP-0065936,PRD-014660,P0109,105
CMP-0065937,PRD-014660,P0115,140
CMP-0065938,PRD-014661,P0096,120
CMP-0065939,PRD-014661,P0181,30
CMP-0065940,PRD-014661,P0109,120
CMP-0065941,PRD-014661,P0197,90
CMP-0065942,PRD-014662,P0206,51
CMP-0065943,PRD-014662,P0195,51
CMP-0065944,PRD-014662,P0096,17
CMP-0065945,PRD-014663,P0132,52
CMP-0065946,PRD-014663,P0197,52
CMP-0065947,PRD-014663,P0177,26
CMP-0065948,PRD-014664,P0165,72
CMP-0065949,PRD-014664,P0198,18
CMP-0065950,PRD-014664,P0212,36
CMP-0065951,PRD-014664,P0123,36
CMP-0065952,PRD-014664,P0142,18
CMP-0065953,PRD-014664,P0096,18
CMP-0065954,PRD-014665,P0310,28
CMP-0065955,PRD-014665,P0040,42
CMP-0065956,PRD-014665,P0293,28
CMP-0065957,PRD-014666,P0054,120
CMP-0065958,PRD-014666,P0064,60
CMP-0065959,PRD-014666,P0191,90
CMP-0065960,PRD-014666,P0198,30
CMP-0065961,PRD-014667,P0276,48
CMP-0065962,PRD-014667,P0057,12
CMP-0065963,PRD-014667,P0093,24
CMP-0065964,PRD-014667,P0089,24
CMP-0065965,PRD-014667,P0253,48
CMP-0065966,PRD-014668,P0241,42
CMP-0065967,PRD-014668,P0029,84
CMP-0065968,PRD-014668,P0094,21
CMP-0065969,PRD-014668,P0112,42
CMP-0065970,PRD-014668,P0019,84
CMP-0065971,PRD-014668,P0011,21
CMP-0065972,PRD-014669,P0054,10
CMP-0065973,PRD-014669,P0063,30
CMP-0065974,PRD-014669,P0082,40
CMP-0065975,PRD-014670,P0084,112
CMP-0065976,PRD-014670,P0140,84
CMP-0065977,PRD-014670,P0066,28
CMP-0065978,PRD-014671,P0218,112
CMP-0065979,PRD-014671,P0008,56
CMP-0065980,PRD-014671,P0226,28
CMP-0065981,PRD-014671,P0017,84
CMP-0065982,PRD-014671,P0246,84
CMP-0065983,PRD-014671,P0022,56
CMP-0065984,PRD-014672,P0054,21
CMP-0065985,PRD-014672,P0173,42
CMP-0065986,PRD-014672,P0140,21
CMP-0065987,PRD-014672,P0143,42
CMP-0065988,PRD-014672,P0167,21
CMP-0065989,PRD-014673,P0055,24
CMP-0065990,PRD-014673,P0187,72
CMP-0065991,PRD-014673,P0255,96
CMP-0065992,PRD-014673,P0060,72
CMP-0065993,PRD-014674,P0051,52
CMP-0065994,PRD-014674,P0131,78
CMP-0065995,PRD-014674,P0245,78
CMP-0065996,PRD-014675,P0160,88
CMP-0065997,PRD-014675,P0162,66
CMP-0065998,PRD-014675,P0114,66
CMP-0065999,PRD-014675,P0122,88
CMP-0066000,PRD-014675,P0086,44
CMP-0066001,PRD-014675,P0137,88
CMP-0066002,PRD-014676,P0072,36
CMP-0066003,PRD-014676,P0178,72
CMP-0066004,PRD-014676,P0093,72
CMP-0066005,PRD-014676,P0091,36
CMP-0066006,PRD-014677,P0132,12
CMP-0066007,PRD-014677,P0105,24
CMP-0066008,PRD-014677,P0133,6
CMP-0066009,PRD-014678,P0107,54
CMP-0066010,PRD-014678,P0085,108
CMP-0066011,PRD-014678,P0165,108
CMP-0066012,PRD-014678,P0168,108
CMP-0066013,PRD-014678,P0109,108
CMP-0066014,PRD-014678,P0134,27
CMP-0066015,PRD-014679,P0019,72
CMP-0066016,PRD-014679,P0099,72
CMP-0066017,PRD-014679,P0225,54
CMP-0066018,PRD-014679,P0228,72
CMP-0066019,PRD-014679,P0241,72
CMP-0066020,PRD-014680,P0095,92
CMP-0066021,PRD-014680,P0145,69
CMP-0066022,PRD-014680,P0079,46
CMP-0066023,PRD-014680,P0112,69
CMP-0066024,PRD-014680,P0073,69
CMP-0066025,PRD-014680,P0100,92
CMP-0066026,PRD-014681,P0210,30
CMP-0066027,PRD-014681,P0140,60
CMP-0066028,PRD-014681,P0138,30
CMP-0066029,PRD-014681,P0141,60
CMP-0066030,PRD-014682,P0121,12
CMP-0066031,PRD-014682,P0099,18
CMP-0066032,PRD-014682,P0116,6
CMP-0066033,PRD-014682,P0041,6
CMP-0066034,PRD-014682,P0122,18
CMP-0066035,PRD-014683,P0109,40
CMP-0066036,PRD-014683,P0129,40
CMP-0066037,PRD-014683,P0095,60
CMP-0066038,PRD-014683,P0115,60
CMP-0066039,PRD-014683,P0190,80
CMP-0066040,PRD-014683,P0202,80
CMP-0066041,PRD-014684,P0212,9
CMP-0066042,PRD-014684,P0173,9
CMP-0066043,PRD-014684,P0153,27
CMP-0066044,PRD-014684,P0136,18
CMP-0066045,PRD-014685,P0214,26
CMP-0066046,PRD-014685,P0118,52
CMP-0066047,PRD-014685,P0201,26
CMP-0066048,PRD-014685,P0163,13
CMP-0066049,PRD-014685,P0172,26
CMP-0066050,PRD-014686,P0262,28
CMP-0066051,PRD-014686,P0213,14
CMP-0066052,PRD-014686,P0210,7
CMP-0066053,PRD-014687,P0132,78
CMP-0066054,PRD-014687,P0130,104
CMP-0066055,PRD-014687,P0209,52
CMP-0066056,PRD-014687,P0185,78
CMP-0066057,PRD-014687,P0118,78
CMP-0066058,PRD-014687,P0191,78
CMP-0066059,PRD-014688,P0115,12
CMP-0066060,PRD-014688,P0125,36
CMP-0066061,PRD-014688,P0189,24
CMP-0066062,PRD-014688,P0194,36
CMP-0066063,PRD-014689,P0133,32
CMP-0066064,PRD-014689,P0123,16
CMP-0066065,PRD-014689,P0111,32
CMP-0066066,PRD-014689,P0247,16
CMP-0066067,PRD-014689,P0229,16
CMP-0066068,PRD-014689,P0232,24
CMP-0066069,PRD-014690,P0099,54
CMP-0066070,PRD-014690,P0199,27
CMP-0066071,PRD-014690,P0097,54
CMP-0066072,PRD-014690,P0240,54
CMP-0066073,PRD-014691,P0048,21
CMP-0066074,PRD-014691,P0106,28
CMP-0066075,PRD-014691,P0024,7
CMP-0066076,PRD-014691,P0042,21
CMP-0066077,PRD-014692,P0197,90
CMP-0066078,PRD-014692,P0106,30
CMP-0066079,PRD-014692,P0202,120
CMP-0066080,PRD-014692,P0115,30
CMP-0066081,PRD-014693,P0226,24
CMP-0066082,PRD-014693,P0040,48
CMP-0066083,PRD-014693,P0126,72
CMP-0066084,PRD-014693,P0026,96
CMP-0066085,PRD-014693,P0245,96
CMP-0066086,PRD-014694,P0244,16
CMP-0066087,PRD-014694,P0104,8
CMP-0066088,PRD-014694,P0025,8
CMP-0066089,PRD-014694,P0296,16
CMP-0066090,PRD-014695,P0178,120
CMP-0066091,PRD-014695,P0183,120
CMP-0066092,PRD-014695,P0210,80
CMP-0066093,PRD-014696,P0204,120
CMP-0066094,PRD-014696,P0180,30
CMP-0066095,PRD-014696,P0186,30
CMP-0066096,PRD-014696,P0133,30
CMP-0066097,PRD-014696,P0103,120
CMP-0066098,PRD-014697,P0056,27
CMP-0066099,PRD-014697,P0085,54
CMP-0066100,PRD-014697,P0254,81
CMP-0066101,PRD-014697,P0277,81
CMP-0066102,PRD-014697,P0283,27
CMP-0066103,PRD-014698,P0090,12
CMP-0066104,PRD-014698,P0175,12
CMP-0066105,PRD-014698,P0118,6
CMP-0066106,PRD-014698,P0165,9
CMP-0066107,PRD-014698,P0067,3
CMP-0066108,PRD-014699,P0091,8
CMP-0066109,PRD-014699,P0171,16
CMP-0066110,PRD-014699,P0097,16
CMP-0066111,PRD-014700,P0269,12
CMP-0066112,PRD-014700,P0198,12
CMP-0066113,PRD-014700,P0070,6
CMP-0066114,PRD-014701,P0073,5
CMP-0066115,PRD-014701,P0076,5
CMP-0066116,PRD-014701,P0057,5
CMP-0066117,PRD-014702,P0170,58
CMP-0066118,PRD-014702,P0215,29
CMP-0066119,PRD-014702,P0152,58
CMP-0066120,PRD-014702,P0190,58
CMP-0066121,PRD-014702,P0132,87
CMP-0066122,PRD-014703,P0140,70
CMP-0066123,PRD-014703,P0089,105
CMP-0066124,PRD-014703,P0164,140
CMP-0066125,PRD-014703,P0114,70
CMP-0066126,PRD-014703,P0082,70
CMP-0066127,PRD-014704,P0261,11
CMP-0066128,PRD-014704,P0205,11
CMP-0066129,PRD-014704,P0265,22
CMP-0066130,PRD-014704,P0280,44
CMP-0066131,PRD-014704,P0170,22
CMP-0066132,PRD-014704,P0142,22
CMP-0066133,PRD-014705,P0275,9
CMP-0066134,PRD-014705,P0177,18
CMP-0066135,PRD-014705,P0160,36
CMP-0066136,PRD-014705,P0213,36
CMP-0066137,PRD-014706,P0117,6
CMP-0066138,PRD-014706,P0096,12
CMP-0066139,PRD-014706,P0287,9
CMP-0066140,PRD-014706,P0111,12
CMP-0066141,PRD-014706,P0238,3
CMP-0066142,PRD-014706,P0045,3
CMP-0066143,PRD-014707,P0160,75
CMP-0066144,PRD-014707,P0075,100
CMP-0066145,PRD-014707,P0164,25
CMP-0066146,PRD-014707,P0161,50
CMP-0066147,PRD-014707,P0171,75
CMP-0066148,PRD-014707,P0137,50
CMP-0066149,PRD-014708,P0263,12
CMP-0066150,PRD-014708,P0186,16
CMP-0066151,PRD-014708,P0073,4
CMP-0066152,PRD-014708,P0082,8
CMP-0066153,PRD-014708,P0200,8
CMP-0066154,PRD-014709,P0181,52
CMP-0066155,PRD-014709,P0121,13
CMP-0066156,PRD-014709,P0199,13
CMP-0066157,PRD-014710,P0109,80
CMP-0066158,PRD-014710,P0195,60
CMP-0066159,PRD-014710,P0149,80
CMP-0066160,PRD-014710,P0202,40
CMP-0066161,PRD-014710,P0113,60
CMP-0066162,PRD-014711,P0157,6
CMP-0066163,PRD-014711,P0197,12
CMP-0066164,PRD-014711,P0192,12
CMP-0066165,PRD-014712,P0005,28
CMP-0066166,PRD-014712,P0245,56
CMP-0066167,PRD-014712,P0099,56
CMP-0066168,PRD-014712,P0241,14
CMP-0066169,PRD-014712,P0117,14
CMP-0066170,PRD-014712,P0010,28
CMP-0066171,PRD-014713,P0278,21
CMP-0066172,PRD-014713,P0253,7
CMP-0066173,PRD-014713,P0072,28
CMP-0066174,PRD-014713,P0185,28
CMP-0066175,PRD-014713,P0255,28
CMP-0066176,PRD-014713,P0280,28
CMP-0066177,PRD-014714,P0168,76
CMP-0066178,PRD-014714,P0177,38
CMP-0066179,PRD-014714,P0151,57
CMP-0066180,PRD-014714,P0143,76
CMP-0066181,PRD-014715,P0155,42
CMP-0066182,PRD-014715,P0277,42
CMP-0066183,PRD-014715,P0173,14
CMP-0066184,PRD-014716,P0176,19
CMP-0066185,PRD-014716,P0190,19
CMP-0066186,PRD-014716,P0110,19
CMP-0066187,PRD-014716,P0193,57
CMP-0066188,PRD-014716,P0209,19
CMP-0066189,PRD-014717,P0015,36
CMP-0066190,PRD-014717,P0132,18
CMP-0066191,PRD-014717,P0112,27
CMP-0066192,PRD-014717,P0250,27
CMP-0066193,PRD-014718,P0006,112
CMP-0066194,PRD-014718,P0027,84
CMP-0066195,PRD-014718,P0009,28
CMP-0066196,PRD-014718,P0041,28
CMP-0066197,PRD-014718,P0094,112
CMP-0066198,PRD-014719,P0169,18
CMP-0066199,PRD-014719,P0073,72
CMP-0066200,PRD-014719,P0153,18
CMP-0066201,PRD-014719,P0099,54
CMP-0066202,PRD-014719,P0163,54
CMP-0066203,PRD-014720,P0200,57
CMP-0066204,PRD-014720,P0211,38
CMP-0066205,PRD-014720,P0155,76
CMP-0066206,PRD-014720,P0112,19
CMP-0066207,PRD-014720,P0118,38
CMP-0066208,PRD-014720,P0156,38
CMP-0066209,PRD-014721,P0239,19
CMP-0066210,PRD-014721,P0238,76
CMP-0066211,PRD-014721,P0127,19
CMP-0066212,PRD-014722,P0126,36
CMP-0066213,PRD-014722,P0102,36
CMP-0066214,PRD-014722,P0118,36
CMP-0066215,PRD-014722,P0221,12
CMP-0066216,PRD-014722,P0228,48
CMP-0066217,PRD-014723,P0211,96
CMP-0066218,PRD-014723,P0212,48
CMP-0066219,PRD-014723,P0215,48
CMP-0066220,PRD-014723,P0203,72
CMP-0066221,PRD-014723,P0186,72
CMP-0066222,PRD-014724,P0155,6
CMP-0066223,PRD-014724,P0183,6
CMP-0066224,PRD-014724,P0207,2
CMP-0066225,PRD-014724,P0267,8
CMP-0066226,PRD-014724,P0191,2
CMP-0066227,PRD-014725,P0171,20
CMP-0066228,PRD-014725,P0150,40
CMP-0066229,PRD-014725,P0210,40
CMP-0066230,PRD-014726,P0203,40
CMP-0066231,PRD-014726,P0165,10
CMP-0066232,PRD-014726,P0258,40
CMP-0066233,PRD-014726,P0211,40
CMP-0066234,PRD-014726,P0157,30
CMP-0066235,PRD-014726,P0145,20
CMP-0066236,PRD-014727,P0130,22
CMP-0066237,PRD-014727,P0125,66
CMP-0066238,PRD-014727,P0100,22
CMP-0066239,PRD-014727,P0199,88
CMP-0066240,PRD-014728,P0172,68
CMP-0066241,PRD-014728,P0084,51
CMP-0066242,PRD-014728,P0078,68
CMP-0066243,PRD-014728,P0060,17
CMP-0066244,PRD-014728,P0094,34
CMP-0066245,PRD-014729,P0175,87
CMP-0066246,PRD-014729,P0064,87
CMP-0066247,PRD-014729,P0143,58
CMP-0066248,PRD-014730,P0310,10
CMP-0066249,PRD-014730,P0008,10
CMP-0066250,PRD-014730,P0020,30
CMP-0066251,PRD-014730,P0038,10
CMP-0066252,PRD-014730,P0129,20
CMP-0066253,PRD-014730,P0033,30
CMP-0066254,PRD-014731,P0189,20
CMP-0066255,PRD-014731,P0188,5
CMP-0066256,PRD-014731,P0107,10
CMP-0066257,PRD-014731,P0096,10
CMP-0066258,PRD-014731,P0205,20
CMP-0066259,PRD-014732,P0144,81
CMP-0066260,PRD-014732,P0196,81
CMP-0066261,PRD-014732,P0167,81
CMP-0066262,PRD-014733,P0275,84
CMP-0066263,PRD-014733,P0163,84
CMP-0066264,PRD-014733,P0259,63
CMP-0066265,PRD-014734,P0180,12
CMP-0066266,PRD-014734,P0192,12
CMP-0066267,PRD-014734,P0143,3
CMP-0066268,PRD-014735,P0217,36
CMP-0066269,PRD-014735,P0238,36
CMP-0066270,PRD-014735,P0098,36
CMP-0066271,PRD-014736,P0286,76
CMP-0066272,PRD-014736,P0309,76
CMP-0066273,PRD-014736,P0129,57
CMP-0066274,PRD-014737,P0111,75
CMP-0066275,PRD-014737,P0162,100
CMP-0066276,PRD-014737,P0118,100
CMP-0066277,PRD-014737,P0169,75
CMP-0066278,PRD-014737,P0148,25
CMP-0066279,PRD-014737,P0095,50
CMP-0066280,PRD-014738,P0118,10
CMP-0066281,PRD-014738,P0132,15
CMP-0066282,PRD-014738,P0307,15
CMP-0066283,PRD-014738,P0294,5
CMP-0066284,PRD-014739,P0280,18
CMP-0066285,PRD-014739,P0256,18
CMP-0066286,PRD-014739,P0276,72
CMP-0066287,PRD-014739,P0176,72
CMP-0066288,PRD-014739,P0153,18
CMP-0066289,PRD-014740,P0021,100
CMP-0066290,PRD-014740,P0131,25
CMP-0066291,PRD-014740,P0231,50
CMP-0066292,PRD-014740,P0109,50
CMP-0066293,PRD-014741,P0198,37
CMP-0066294,PRD-014741,P0206,74
CMP-0066295,PRD-014741,P0192,148
CMP-0066296,PRD-014741,P0274,148
CMP-0066297,PRD-014741,P0171,74
CMP-0066298,PRD-014741,P0149,111
CMP-0066299,PRD-014742,P0159,12
CMP-0066300,PRD-014742,P0119,12
CMP-0066301,PRD-014742,P0167,18
CMP-0066302,PRD-014742,P0126,24
CMP-0066303,PRD-014742,P0165,12
CMP-0066304,PRD-014743,P0105,37
CMP-0066305,PRD-014743,P0164,37
CMP-0066306,PRD-014743,P0194,148
CMP-0066307,PRD-014744,P0176,116
CMP-0066308,PRD-014744,P0173,58
CMP-0066309,PRD-014744,P0105,116
CMP-0066310,PRD-014744,P0132,87
CMP-0066311,PRD-014745,P0184,23
CMP-0066312,PRD-014745,P0262,69
CMP-0066313,PRD-014745,P0259,69
CMP-0066314,PRD-014746,P0038,100
CMP-0066315,PRD-014746,P0052,50
CMP-0066316,PRD-014746,P0105,100
CMP-0066317,PRD-014746,P0099,100
CMP-0066318,PRD-014746,P0103,25
CMP-0066319,PRD-014746,P0308,75
CMP-0066320,PRD-014747,P0095,30
CMP-0066321,PRD-014747,P0121,120
CMP-0066322,PRD-014747,P0014,60
CMP-0066323,PRD-014747,P0103,120
CMP-0066324,PRD-014747,P0045,120
CMP-0066325,PRD-014748,P0160,12
CMP-0066326,PRD-014748,P0150,24
CMP-0066327,PRD-014748,P0094,36
CMP-0066328,PRD-014749,P0290,28
CMP-0066329,PRD-014749,P0120,21
CMP-0066330,PRD-014749,P0127,28
CMP-0066331,PRD-014749,P0003,14
CMP-0066332,PRD-014750,P0074,72
CMP-0066333,PRD-014750,P0068,72
CMP-0066334,PRD-014750,P0078,72
CMP-0066335,PRD-014750,P0153,48
CMP-0066336,PRD-014751,P0210,96
CMP-0066337,PRD-014751,P0190,72
CMP-0066338,PRD-014751,P0198,24
CMP-0066339,PRD-014751,P0125,96
CMP-0066340,PRD-014751,P0217,72
CMP-0066341,PRD-014752,P0299,52
CMP-0066342,PRD-014752,P0227,78
CMP-0066343,PRD-014752,P0293,78
CMP-0066344,PRD-014752,P0226,26
CMP-0066345,PRD-014753,P0129,42
CMP-0066346,PRD-014753,P0225,63
CMP-0066347,PRD-014753,P0095,63
CMP-0066348,PRD-014753,P0222,84
CMP-0066349,PRD-014754,P0251,12
CMP-0066350,PRD-014754,P0120,24
CMP-0066351,PRD-014754,P0033,36
CMP-0066352,PRD-014754,P0231,36
CMP-0066353,PRD-014755,P0106,5
CMP-0066354,PRD-014755,P0126,5
CMP-0066355,PRD-014755,P0176,20
CMP-0066356,PRD-014756,P0202,36
CMP-0066357,PRD-014756,P0249,54
CMP-0066358,PRD-014756,P0211,54
CMP-0066359,PRD-014756,P0190,72
CMP-0066360,PRD-014757,P0185,14
CMP-0066361,PRD-014757,P0282,56
CMP-0066362,PRD-014757,P0209,28
CMP-0066363,PRD-014757,P0191,14
CMP-0066364,PRD-014757,P0180,14
CMP-0066365,PRD-014757,P0196,28
CMP-0066366,PRD-014758,P0098,22
CMP-0066367,PRD-014758,P0177,33
CMP-0066368,PRD-014758,P0220,44
CMP-0066369,PRD-014758,P0223,22
CMP-0066370,PRD-014758,P0192,33
CMP-0066371,PRD-014758,P0247,44
CMP-0066372,PRD-014759,P0212,33
CMP-0066373,PRD-014759,P0262,33
CMP-0066374,PRD-014759,P0207,132
CMP-0066375,PRD-014759,P0054,66
CMP-0066376,PRD-014759,P0260,33
CMP-0066377,PRD-014759,P0085,33
CMP-0066378,PRD-014760,P0206,58
CMP-0066379,PRD-014760,P0108,29
CMP-0066380,PRD-014760,P0115,58
CMP-0066381,PRD-014760,P0112,58
CMP-0066382,PRD-014761,P0006,24
CMP-0066383,PRD-014761,P0118,72
CMP-0066384,PRD-014761,P0001,72
CMP-0066385,PRD-014761,P0287,48
CMP-0066386,PRD-014761,P0127,48
CMP-0066387,PRD-014762,P0133,28
CMP-0066388,PRD-014762,P0190,56
CMP-0066389,PRD-014762,P0135,112
CMP-0066390,PRD-014763,P0184,54
CMP-0066391,PRD-014763,P0138,36
CMP-0066392,PRD-014763,P0152,18
CMP-0066393,PRD-014763,P0128,72
CMP-0066394,PRD-014763,P0174,36
