order_id,part_id,supplier_id,order_date,qty_ordered,qty_received,unit_cost,total_order_value,status,priority,expected_delivery_days
ORD-014351,P0244,SUP-023,2023-06-08,432,77,611.85,264319.2,In Transit,Urgent,7
ORD-014352,P0230,SUP-020,2024-01-18,508,61,282.38,143449.04,Pending,Urgent,23
ORD-014353,P0292,SUP-015,2022-10-27,584,570,484.48,282936.32,Backordered,Standard,21
ORD-014354,P0279,SUP-003,2022-10-16,13,7,346.26,4501.38,Backordered,Standard,18
ORD-014355,P0279,SUP-006,2024-03-23,128,128,346.26,-999.0,Delivered,Urgent,29
ORD-014356,P0262,SUP-021,2023-10-20,397,10,305.78,121394.66,Backordered,Standard,8
ORD-014357,P0117,SUP-011,2024-05-19,494,54,680.32,336078.08,In Transit,Standard,24
ORD-014358,P0042,SUP-025,2022-08-22,249,62,535.77,133406.73,Pending,Standard,24
ORD-014359,P0228,SUP-016,2024-10-05,194,99,498.74,96755.56,In Transit,Standard,6
ORD-014360,P0118,SUP-014,2024-12-02,497,287,569.67,283125.99,In Transit,Standard,6
ORD-014361,P0009,SUP-027,2024-07-28,561,63,249.1,139745.1,Pending,Standard,11
ORD-014362,P0005,SUP-016,2024-01-19,378,2,497.27,187968.06,Backordered,Standard,15
ORD-014363,P0243,SUP-013,2023-10-16,386,386,139.57,53874.02,Delivered,Standard,15
ORD-014364,P0224,SUP-015,2024-06-14,270,34,618.39,166965.3,Cancelled,Standard,30
ORD-014365,P0235,SUP-001,2024-01-06,81,6,724.71,-999.0,Backordered,Urgent,29
ORD-014366,P0178,SUP-024,2023-07-27,89,34,637.14,56705.46,Pending,Standard,19
ORD-014367,P0270,SUP-026,2022-06-05,41,41,420.37,17235.17,Delivered,Standard,28
ORD-014368,P0304,SUP-013,2022-01-26,419,105,31.59,13236.21,In Transit,Low,12
ORD-014369,P0170,SUP-009,2023-06-21,163,40,732.86,119456.18,Cancelled,Standard,18
ORD-014370,P0133,SUP-003,2024-12-07,358,358,32.15,11509.7,Delivered,Urgent,16
ORD-014371,P0251,SUP-030,2022-07-13,381,220,852.44,324779.64,Backordered,Standard,30
ORD-014372,P0106,SUP-016,2022-06-24,291,291,97.65,28416.15,Delivered,Low,15
ORD-014373,P0055,SUP-024,2023-01-15,514,269,350.39,180100.46,Pending,Standard,9
ORD-014374,P0075,SUP-018,2023-04-18,138,95,237.24,32739.12,Pending,Standard,12
ORD-014375,P0049,SUP-011,2022-10-28,346,346,371.32,128476.72,Delivered,Urgent,19
ORD-014376,P0218,SUP-020,2022-05-12,421,182,800.38,336959.98,Cancelled,Standard,7
ORD-014377,P0276,SUP-015,2022-03-22,192,192,594.42,114128.64,Delivered,Urgent,15
ORD-014378,P0295,SUP-029,2024-06-06,285,285,611.46,174266.1,Delivered,Standard,17
ORD-014379,P0006,SUP-025,2022-03-03,63,63,784.33,49412.79,Delivered,Low,28
ORD-014380,P0290,SUP-011,2024-12-21,482,393,315.74,152186.68,Cancelled,Standard,17
ORD-014381,P0084,SUP-003,2024-03-23,528,24,379.88,200576.64,In Transit,Low,6
ORD-014382,P0123,SUP-028,2024-04-17,412,412,773.21,318562.52,Delivered,Standard,3
ORD-014383,P0065,SUP-021,2024-04-18,442,343,226.24,99998.08,Backordered,Urgent,4
ORD-014384,P0141,SUP-001,2023-06-10,518,518,539.01,279207.18,Delivered,Urgent,29
ORD-014385,P0222,SUP-005,2022-05-08,583,583,40.62,23681.46,Delivered,Standard,15
ORD-014386,P0257,SUP-024,2024-11-11,438,438,883.12,386806.56,Delivered,Standard,12
ORD-014387,P0232,SUP-020,2023-03-12,537,92,276.28,148362.36,In Transit,Standard,19
ORD-014388,P0152,SUP-003,2022-07-12,29,22,202.73,5879.17,Backordered,Low,8
ORD-014389,P0165,SUP-006,2024-03-06,380,183,877.25,333355.0,Pending,Urgent,22
ORD-014390,P0228,SUP-021,2022-03-15,184,184,498.74,91768.16,Delivered,Low,26
ORD-014391,P0154,SUP-026,2023-06-27,552,48,854.04,471430.08,Cancelled,Standard,19
ORD-014392,P0109,SUP-011,2024-09-08,21,21,572.34,12019.14,Delivered,Urgent,5
ORD-014393,P0269,SUP-030,2024-08-10,359,175,658.61,236440.99,Pending,Standard,30
ORD-014394,P0207,SUP-008,2023-06-18,303,303,780.76,236570.28,Delivered,Standard,14
ORD-014395,P0006,SUP-030,2023-01-03,571,190,784.33,447852.43,Cancelled,Standard,30
ORD-014396,P0026,SUP-024,2024-11-09,144,141,896.57,129106.08,Backordered,Standard,13
ORD-014397,P0215,SUP-027,2022-06-29,181,21,81.22,14700.82,Backordered,Urgent,17
ORD-014398,P0228,SUP-023,2023-01-16,395,204,498.74,197002.3,In Transit,Standard,5
ORD-014399,P0026,SUP-003,2022-01-12,147,59,896.57,131795.79,Backordered,Standard,11
ORD-014400,P0032,SUP-025,2022-12-05,508,119,689.82,-999.0,Cancelled,Standard,3
ORD-014401,P0112,SUP-026,2024-11-08,506,10,726.64,367679.84,In Transit,Low,22
ORD-014402,P0174,SUP-008,2022-01-14,517,327,554.52,-999.0,Pending,Standard,22
ORD-014403,P0184,SUP-006,2024-03-20,562,562,849.27,477289.74,Delivered,Standard,13
ORD-014404,P0032,SUP-015,2023-08-14,290,250,689.82,200047.8,Cancelled,Urgent,16
ORD-014405,P0302,SUP-022,2024-08-20,69,69,637.75,44004.75,Delivered,Standard,26
ORD-014406,P0270,SUP-012,2023-03-27,582,582,420.37,244655.34,Delivered,Low,13
ORD-014407,P0010,SUP-001,2022-01-31,111,46,84.74,9406.14,In Transit,Low,26
ORD-014408,P0306,SUP-029,2024-03-05,222,90,373.45,82905.9,Cancelled,Standard,5
ORD-014409,P0293,SUP-008,2024-11-03,189,189,342.5,64732.5,Delivered,Low,20
ORD-014410,P0219,SUP-028,2023-05-22,341,167,75.55,25762.55,Backordered,Standard,8
ORD-014411,P0193,SUP-016,2023-04-25,186,182,417.52,77658.72,Pending,Standard,9
ORD-014412,P0232,SUP-003,2024-07-07,334,274,276.28,92277.52,Pending,Low,21
ORD-014413,P0255,SUP-026,2023-04-18,57,57,752.82,42910.74,Delivered,Low,18
ORD-014414,P0201,SUP-006,2022-10-15,136,129,588.22,79997.92,Pending,Low,8
ORD-014415,P0039,SUP-029,2023-02-28,285,285,660.99,188382.15,Delivered,Low,17
ORD-014416,P0240,SUP-015,2023-10-01,255,72,192.7,49138.5,In Transit,Standard,26
ORD-014417,P0094,SUP-015,2024-08-20,60,60,355.9,21354.0,Delivered,Standard,27
ORD-014418,P0070,SUP-014,2022-03-04,163,32,282.73,46084.99,In Transit,Low,4
ORD-014419,P0300,SUP-027,2023-04-15,45,35,694.1,31234.5,Backordered,Low,27
ORD-014420,P0080,SUP-013,2022-01-03,250,250,503.98,125995.0,Delivered,Standard,10
ORD-014421,P0284,SUP-030,2023-09-24,301,50,326.21,98189.21,Pending,Standard,11
ORD-014422,P0298,SUP-019,2023-09-11,504,254,445.67,224617.68,Backordered,Standard,16
ORD-014423,P0184,SUP-016,2024-11-16,333,186,849.27,282806.91,In Transit,Standard,14
ORD-014424,P0266,SUP-011,2022-10-01,252,252,169.21,42640.92,Delivered,Standard,12
ORD-014425,P0155,SUP-006,2023-05-15,291,135,506.33,147342.03,Pending,Standard,8
ORD-014426,P0021,SUP-009,2022-11-20,305,21,249.42,76073.1,Backordered,Standard,10
ORD-014427,P0053,SUP-024,2023-05-21,558,558,872.56,486888.48,Delivered,Standard,10
ORD-014428,P0275,SUP-030,2024-10-01,199,163,550.8,109609.2,In Transit,Urgent,23
ORD-014429,P0165,SUP-029,2022-12-17,588,588,877.25,515823.0,Delivered,Standard,20
ORD-014430,P0276,SUP-028,2023-01-24,351,95,594.42,208641.42,In Transit,Standard,12
ORD-014431,P0234,SUP-026,2023-12-18,351,201,674.48,236742.48,Pending,Urgent,15
ORD-014432,P0089,SUP-028,2022-02-19,300,300,367.64,110292.0,Delivered,Standard,30
ORD-014433,P0055,SUP-028,2022-06-06,305,305,350.39,106868.95,Delivered,Standard,27
ORD-014434,P0163,SUP-027,2022-04-09,287,263,882.75,253349.25,Backordered,Standard,10
ORD-014435,P0085,SUP-005,2024-09-04,513,448,779.7,399986.1,In Transit,Low,12
ORD-014436,P0040,SUP-027,2023-09-01,369,369,345.48,127482.12,In Transit,Standard,14
ORD-014437,P0286,SUP-027,2024-04-02,151,100,116.67,17617.17,Backordered,Standard,18
ORD-014438,P0274,SUP-013,2023-05-30,201,130,352.1,70772.1,Backordered,Urgent,17
ORD-014439,P0171,SUP-012,2024-01-22,154,154,508.89,78369.06,Delivered,Low,10
ORD-014440,P0159,SUP-019,2022-12-16,199,163,326.35,64943.65,In Transit,Standard,25
ORD-014441,P0047,SUP-018,2024-12-26,172,93,100.78,17334.16,Pending,Standard,27
ORD-014442,P0192,SUP-020,2022-10-05,586,586,628.9,368535.4,Delivered,Low,12
ORD-014443,P0176,SUP-022,2022-12-20,405,405,81.43,32979.15,Delivered,Standard,17
ORD-014444,P0053,SUP-026,2023-08-24,96,13,872.56,83765.76,Cancelled,Standard,6
ORD-014445,P0291,SUP-013,2023-05-22,129,129,369.69,47690.01,Delivered,Urgent,18
ORD-014446,P0227,SUP-011,2023-02-17,517,180,605.15,312862.55,Pending,Standard,4
ORD-014447,P0049,SUP-013,2022-12-25,285,156,371.32,105826.2,In Transit,Standard,10
ORD-014448,P0120,SUP-024,2024-12-24,283,227,148.49,42022.67,Cancelled,Standard,20
ORD-014449,P0106,SUP-018,2023-07-10,296,296,97.65,28904.4,Delivered,Standard,23
ORD-014450,P0279,SUP-001,2024-09-25,398,64,346.26,137811.48,Cancelled,Standard,22
ORD-014451,P0085,SUP-018,2022-10-17,354,354,779.7,276013.8,Delivered,Standard,20
ORD-014452,P0184,SUP-006,2023-11-23,233,233,849.27,197879.91,Delivered,Standard,14
ORD-014453,P0129,SUP-007,2022-08-12,316,292,514.49,-999.0,Pending,Urgent,9
ORD-014454,P0050,SUP-002,2024-09-09,420,420,184.56,77515.2,Delivered,Standard,8
ORD-014455,P0301,SUP-014,2023-06-10,407,275,455.19,185262.33,In Transit,Low,24
ORD-014456,P0306,SUP-003,2022-06-01,135,135,373.45,50415.75,Delivered,Standard,21
ORD-014457,P0303,SUP-018,2022-06-08,282,74,328.44,92620.08,In Transit,Urgent,22
ORD-014458,P0059,SUP-003,2023-07-08,100,87,532.0,53200.0,Pending,Standard,9
ORD-014459,P0217,SUP-015,2023-06-04,26,26,775.52,-999.0,Delivered,Low,3
ORD-014460,P0063,SUP-009,2022-02-28,112,13,563.15,63072.8,Pending,Low,18
ORD-014461,P0272,SUP-002,2022-07-04,246,207,810.85,199469.1,Pending,Standard,28
ORD-014462,P0116,SUP-026,2022-06-02,281,78,750.05,210764.05,Pending,Standard,27
ORD-014463,P0114,SUP-026,2022-03-30,158,132,426.21,67341.18,Cancelled,Urgent,27
ORD-014464,P0247,SUP-003,2022-08-20,534,534,352.21,188080.14,Delivered,Urgent,4
ORD-014465,P0242,SUP-005,2024-02-18,291,268,675.71,196631.61,Backordered,Standard,14
ORD-014466,P0095,SUP-002,2023-04-22,114,114,400.91,45703.74,Delivered,Urgent,24
ORD-014467,P0186,SUP-014,2023-04-15,536,536,236.58,126806.88,Delivered,Standard,29
ORD-014468,P0224,SUP-006,2022-02-19,97,97,618.39,59983.83,Delivered,Low,29
ORD-014469,P0305,SUP-025,2024-10-24,125,96,522.46,65307.5,Pending,Low,12
ORD-014470,P0129,SUP-022,2022-03-16,394,394,514.49,202709.06,Delivered,Urgent,13
ORD-014471,P0277,SUP-026,2022-02-17,522,161,414.63,216436.86,In Transit,Low,3
ORD-014472,P0051,SUP-005,2023-02-28,574,9,261.51,150106.74,Pending,Low,4
ORD-014473,P0207,SUP-015,2022-08-19,405,174,780.76,316207.8,Pending,Standard,29
ORD-014474,P0208,SUP-006,2024-01-20,268,268,503.45,134924.6,Delivered,Standard,13
ORD-014475,P0265,SUP-029,2023-02-07,99,6,332.04,32871.96,Cancelled,Low,4
ORD-014476,P0079,SUP-022,2023-07-02,529,529,626.55,331444.95,Delivered,Urgent,13
ORD-014477,P0049,SUP-009,2024-01-08,494,315,371.32,183432.08,In Transit,Urgent,28
ORD-014478,P0251,SUP-013,2022-11-26,269,181,852.44,229306.36,In Transit,Low,29
ORD-014479,P0145,SUP-009,2022-06-14,16,16,448.83,7181.28,Delivered,Standard,27
ORD-014480,P0179,SUP-023,2023-08-11,592,159,249.13,147484.96,In Transit,Urgent,11
ORD-014481,P0217,SUP-007,2024-04-02,116,102,775.52,89960.32,Pending,Urgent,20
ORD-014482,P0182,SUP-013,2023-10-12,467,213,161.84,75579.28,In Transit,Standard,13
ORD-014483,P0243,SUP-021,2024-10-30,128,99,139.57,17864.96,Pending,Standard,30
ORD-014484,P0079,SUP-023,2022-01-18,409,409,626.55,256258.95,Delivered,Standard,19
ORD-014485,P0049,SUP-020,2022-09-16,296,189,371.32,109910.72,Backordered,Low,27
ORD-014486,P0207,SUP-011,2022-03-18,352,299,780.76,274827.52,Backordered,Urgent,10
ORD-014487,P0274,SUP-020,2022-07-10,511,117,352.1,179923.1,Cancelled,Low,18
ORD-014488,P0262,SUP-024,2024-12-19,192,192,305.78,58709.76,Delivered,Standard,6
ORD-014489,P0011,SUP-029,2024-06-13,592,592,777.61,460345.12,Delivered,Low,15
ORD-014490,P0171,SUP-025,2022-05-05,27,27,508.89,13740.03,Delivered,Standard,19
ORD-014491,P0154,SUP-025,2022-07-14,477,331,854.04,407377.08,Backordered,Standard,7
ORD-014492,P0190,SUP-005,2023-01-12,352,174,735.61,258934.72,Pending,Standard,19
ORD-014493,P0300,SUP-005,2022-03-26,378,353,694.1,262369.8,Backordered,Low,11
ORD-014494,P0068,SUP-020,2022-05-07,107,7,203.64,21789.48,Cancelled,Standard,6
ORD-014495,P0024,SUP-023,2022-08-12,486,342,683.87,332360.82,Backordered,Standard,21
ORD-014496,P0202,SUP-007,2023-02-09,337,153,639.29,215440.73,Backordered,Standard,25
ORD-014497,P0009,SUP-027,2023-08-22,217,63,249.1,54054.7,In Transit,Urgent,9
ORD-014498,P0197,SUP-002,2022-12-24,579,10,501.06,290113.74,In Transit,Low,8
ORD-014499,P0093,SUP-028,2024-06-23,216,142,320.93,69320.88,Backordered,Standard,15
ORD-014500,P0207,SUP-016,2023-11-07,386,386,780.76,301373.36,Delivered,Low,16
ORD-014501,P0031,SUP-006,2022-10-10,398,398,759.88,302432.24,Delivered,Urgent,27
ORD-014502,P0266,SUP-002,2023-11-20,22,22,169.21,3722.62,Delivered,Standard,20
ORD-014503,P0209,SUP-021,2022-07-07,374,343,181.96,68053.04,Backordered,Standard,5
ORD-014504,P0178,SUP-024,2024-05-01,128,128,637.14,81553.92,Delivered,Urgent,30
ORD-014505,P0104,SUP-005,2023-02-06,587,251,612.93,359789.91,Pending,Standard,4
ORD-014506,P0206,SUP-020,2024-11-03,257,247,657.56,168992.92,Backordered,Urgent,17
ORD-014507,P0154,SUP-030,2022-04-15,201,201,854.04,171662.04,Delivered,Standard,21
ORD-014508,P0090,SUP-022,2023-12-02,64,64,582.71,37293.44,Delivered,Standard,16
ORD-014509,P0216,SUP-023,2024-01-18,313,188,628.04,196576.52,Cancelled,Low,18
ORD-014510,P0059,SUP-012,2023-09-17,341,341,532.0,181412.0,Delivered,Low,18
ORD-014511,P0203,SUP-014,2023-03-24,119,47,502.87,59841.53,In Transit,Low,14
ORD-014512,P0123,SUP-012,2023-08-05,354,90,773.21,273716.34,Backordered,Standard,7
ORD-014513,P0126,SUP-012,2022-08-06,580,580,209.19,121330.2,Delivered,Standard,8
ORD-014514,P0216,SUP-008,2023-07-29,212,60,628.04,133144.48,Backordered,Standard,19
ORD-014515,P0094,SUP-021,2022-04-30,488,108,355.9,173679.2,Cancelled,Standard,10
ORD-014516,P0063,SUP-005,2023-06-09,462,462,563.15,260175.3,Delivered,Urgent,29
ORD-014517,P0237,SUP-021,2022-05-31,322,322,136.05,43808.1,Delivered,Low,18
ORD-014518,P0282,SUP-015,2023-12-05,191,142,607.96,116120.36,In Transit,Standard,18
ORD-014519,P0100,SUP-008,2023-07-10,107,14,127.65,13658.55,In Transit,Urgent,11
ORD-014520,P0275,SUP-022,2024-07-07,418,418,550.8,230234.4,Delivered,Standard,13
ORD-014521,P0219,SUP-001,2023-01-20,510,510,75.55,38530.5,Delivered,Standard,10
ORD-014522,P0020,SUP-023,2024-12-29,15,11,595.06,8925.9,Pending,Standard,12
ORD-014523,P0115,SUP-005,2023-05-02,384,290,855.79,328623.36,Cancelled,Low,22
ORD-014524,P0244,SUP-001,2024-10-21,282,65,611.85,172541.7,Pending,Low,5
ORD-014525,P0309,SUP-009,2023-11-07,228,222,365.25,83277.0,In Transit,Urgent,19
ORD-014526,P0113,SUP-002,2024-10-28,127,27,235.54,29913.58,Cancelled,Urgent,26
ORD-014527,P0212,SUP-011,2022-01-16,95,49,868.87,82542.65,Pending,Low,28
ORD-014528,P0127,SUP-013,2022-06-16,510,219,616.04,314180.4,Cancelled,Standard,28
ORD-014529,P0059,SUP-022,2022-05-27,460,301,532.0,244720.0,In Transit,Standard,26
ORD-014530,P0258,SUP-009,2022-09-03,98,52,367.35,-999.0,Cancelled,Standard,19
ORD-014531,P0154,SUP-014,2024-08-12,257,257,854.04,219488.28,Delivered,Standard,19
ORD-014532,P0284,SUP-016,2024-07-11,229,86,326.21,74702.09,Backordered,Low,12
ORD-014533,P0237,SUP-026,2024-07-21,152,102,136.05,20679.6,In Transit,Urgent,21
ORD-014534,P0023,SUP-008,2023-12-08,338,338,209.1,70675.8,Delivered,Low,20
ORD-014535,P0173,SUP-008,2022-03-27,209,209,535.84,111990.56,Delivered,Standard,13
ORD-014536,P0178,SUP-023,2024-10-12,501,159,637.14,319207.14,Cancelled,Low,30
ORD-014537,P0201,SUP-023,2024-09-21,464,464,588.22,272934.08,Delivered,Standard,8
ORD-014538,P0021,SUP-007,2023-01-02,320,320,249.42,79814.4,Delivered,Standard,24
ORD-014539,P0028,SUP-007,2024-12-06,235,125,582.25,136828.75,Cancelled,Standard,25
ORD-014540,P0138,SUP-001,2022-09-24,158,158,650.75,102818.5,Delivered,Standard,30
ORD-014541,P0248,SUP-022,2024-11-06,561,517,432.26,242497.86,Pending,Standard,21
ORD-014542,P0269,SUP-026,2022-11-08,409,222,658.61,269371.49,Backordered,Urgent,27
ORD-014543,P0131,SUP-022,2022-08-24,90,74,202.32,18208.8,Pending,Urgent,20
ORD-014544,P0046,SUP-014,2022-02-01,598,571,230.05,137569.9,Backordered,Standard,6
ORD-014545,P0037,SUP-024,2022-01-07,114,96,126.3,14398.2,Backordered,Standard,24
ORD-014546,P0185,SUP-024,2022-11-02,199,71,544.26,-999.0,Pending,Standard,13
ORD-014547,P0249,SUP-023,2022-05-30,350,288,554.92,194222.0,Backordered,Standard,5
ORD-014548,P0243,SUP-014,2022-07-27,376,376,139.57,52478.32,Delivered,Standard,12
ORD-014549,P0078,SUP-030,2024-03-13,62,31,639.52,39650.24,Backordered,Standard,23
ORD-014550,P0228,SUP-030,2022-07-29,497,427,498.74,247873.78,Pending,Urgent,12
ORD-014551,P0027,SUP-018,2022-03-19,143,143,652.84,93356.12,Delivered,Standard,8
ORD-014552,P0176,SUP-029,2022-11-09,561,379,81.43,45682.23,In Transit,Urgent,7
ORD-014553,P0081,SUP-020,2024-12-25,337,315,810.55,273155.35,Cancelled,Urgent,6
ORD-014554,P0059,SUP-013,2022-10-16,490,180,532.0,260680.0,Backordered,Standard,4
ORD-014555,P0271,SUP-015,2023-09-17,572,572,392.25,224367.0,Delivered,Standard,27
ORD-014556,P0175,SUP-001,2024-07-19,307,307,201.76,61940.32,Delivered,Standard,15
ORD-014557,P0037,SUP-018,2022-12-21,493,231,126.3,62265.9,Pending,Low,17
ORD-014558,P0043,SUP-019,2024-10-01,346,121,217.61,75293.06,Backordered,Standard,29
ORD-014559,P0196,SUP-005,2022-02-26,476,274,566.03,269430.28,Pending,Low,29
ORD-014560,P0157,SUP-011,2023-07-30,387,44,372.89,144308.43,In Transit,Urgent,27
ORD-014561,P0113,SUP-002,2022-03-16,217,186,235.54,51112.18,Pending,Low,18
ORD-014562,P0126,SUP-030,2023-04-02,87,87,209.19,18199.53,Delivered,Standard,20
ORD-014563,P0105,SUP-026,2023-06-02,54,54,90.04,4862.16,Delivered,Standard,5
ORD-014564,P0144,SUP-021,2023-05-15,498,498,76.03,37862.94,Delivered,Standard,7
ORD-014565,P0140,SUP-028,2024-10-06,230,230,862.98,198485.4,Delivered,Standard,12
ORD-014566,P0149,SUP-009,2022-08-28,546,277,300.24,163931.04,In Transit,Standard,6
ORD-014567,P0157,SUP-025,2022-02-20,582,10,372.89,217021.98,Backordered,Urgent,12
ORD-014568,P0272,SUP-020,2023-07-05,66,66,810.85,53516.1,Delivered,Low,8
ORD-014569,P0217,SUP-009,2024-07-31,470,322,775.52,364494.4,Cancelled,Low,15
ORD-014570,P0284,SUP-028,2022-12-20,170,81,326.21,55455.7,In Transit,Standard,23
ORD-014571,P0071,SUP-011,2023-09-03,81,81,21.92,1775.52,Delivered,Standard,8
ORD-014572,P0131,SUP-008,2022-06-21,17,1,202.32,3439.44,In Transit,Standard,23
ORD-014573,P0209,SUP-008,2022-03-05,544,426,181.96,98986.24,Cancelled,Low,25
ORD-014574,P0158,SUP-018,2024-11-01,338,175,504.82,170629.16,Backordered,Standard,19
ORD-014575,P0174,SUP-029,2024-03-17,397,397,554.52,220144.44,Delivered,Standard,3
ORD-014576,P0168,SUP-011,2023-01-22,279,279,847.84,236547.36,Delivered,Urgent,30
ORD-014577,P0011,SUP-013,2022-02-26,227,227,777.61,176517.47,Delivered,Standard,20
ORD-014578,P0152,SUP-021,2024-08-20,419,252,202.73,84943.87,Backordered,Standard,8
ORD-014579,P0004,SUP-016,2022-05-30,551,215,547.79,301832.29,In Transit,Standard,17
ORD-014580,P0126,SUP-022,2024-07-16,458,107,209.19,95809.02,Backordered,Standard,5
ORD-014581,P0228,SUP-002,2023-01-16,542,248,498.74,270317.08,Cancelled,Standard,14
ORD-014582,P0109,SUP-001,2024-09-03,468,468,572.34,267855.12,Delivered,Standard,4
ORD-014583,P0168,SUP-027,2022-11-18,158,153,847.84,133958.72,Cancelled,Urgent,13
ORD-014584,P0113,SUP-021,2024-07-10,468,468,235.54,110232.72,Delivered,Standard,12
ORD-014585,P0230,SUP-027,2022-05-29,169,2,282.38,47722.22,Cancelled,Standard,4
ORD-014586,P0195,SUP-014,2023-06-06,463,139,495.2,229277.6,Backordered,Urgent,15
ORD-014587,P0074,SUP-028,2024-02-15,461,461,195.18,89977.98,Delivered,Standard,5
ORD-014588,P0145,SUP-002,2022-10-05,120,120,448.83,53859.6,Delivered,Standard,15
ORD-014589,P0126,SUP-018,2023-12-07,251,251,209.19,52506.69,Delivered,Low,30
ORD-014590,P0274,SUP-014,2024-07-09,62,62,352.1,21830.2,Delivered,Urgent,14
ORD-014591,P0124,SUP-009,2023-01-05,367,367,849.33,311704.11,Delivered,Standard,22
ORD-014592,P0022,SUP-020,2023-01-13,399,362,676.11,269767.89,Pending,Standard,4
ORD-014593,P0311,SUP-009,2022-08-29,210,197,466.31,97925.1,Cancelled,Standard,12
ORD-014594,P0221,SUP-014,2023-03-18,586,586,787.23,461316.78,Delivered,Standard,10
ORD-014595,P0255,SUP-016,2022-11-17,218,157,752.82,164114.76,Cancelled,Standard,16
ORD-014596,P0180,SUP-003,2024-11-22,289,68,841.3,243135.7,Cancelled,Standard,18
ORD-014597,P0142,SUP-027,2022-04-20,525,525,698.65,366791.25,Delivered,Standard,6
ORD-014598,P0053,SUP-030,2023-01-26,237,65,872.56,206796.72,Backordered,Standard,25
ORD-014599,P0195,SUP-003,2024-04-17,87,87,495.2,43082.4,Delivered,Standard,25
ORD-014600,P0279,SUP-021,2024-11-09,290,290,346.26,100415.4,Delivered,Urgent,17
ORD-014601,P0013,SUP-007,2023-10-18,474,179,104.39,49480.86,In Transit,Low,22
ORD-014602,P0032,SUP-003,2022-01-16,126,126,689.82,86917.32,Delivered,Low,6
ORD-014603,P0015,SUP-014,2023-11-17,185,85,619.94,114688.9,Backordered,Low,21
ORD-014604,P0023,SUP-021,2023-04-14,169,169,209.1,35337.9,Delivered,Standard,17
ORD-014605,P0021,SUP-020,2022-05-24,499,300,249.42,124460.58,Pending,Low,4
ORD-014606,P0153,SUP-013,2024-10-20,427,427,542.6,231690.2,Delivered,Standard,18
ORD-014607,P0228,SUP-007,2023-05-04,574,574,498.74,286276.76,Delivered,Standard,4
ORD-014608,P0020,SUP-016,2023-03-07,230,230,595.06,136863.8,Delivered,Low,15
ORD-014609,P0220,SUP-002,2022-08-02,168,168,94.99,15958.32,Delivered,Standard,17
ORD-014610,P0079,SUP-026,2023-07-12,100,70,626.55,62655.0,Pending,Standard,25
ORD-014611,P0227,SUP-003,2024-08-16,68,45,605.15,41150.2,In Transit,Standard,29
ORD-014612,P0285,SUP-028,2022-06-12,246,246,213.46,52511.16,Delivered,Standard,25
ORD-014613,P0047,SUP-006,2023-10-10,93,93,100.78,9372.54,Delivered,Low,9
ORD-014614,P0260,SUP-009,2022-04-08,240,227,711.31,170714.4,Backordered,Standard,9
ORD-014615,P0222,SUP-006,2023-08-09,186,64,40.62,7555.32,Pending,Standard,11
ORD-014616,P0018,SUP-028,2022-01-22,117,61,742.3,86849.1,In Transit,Standard,28
ORD-014617,P0186,SUP-023,2022-12-13,112,112,236.58,26496.96,Delivered,Standard,18
ORD-014618,P0282,SUP-008,2023-05-05,237,54,607.96,144086.52,In Transit,Urgent,18
ORD-014619,P0229,SUP-016,2022-03-24,176,132,580.46,102160.96,Cancelled,Standard,24
ORD-014620,P0209,SUP-001,2023-12-11,359,359,181.96,65323.64,Delivered,Standard,23
ORD-014621,P0006,SUP-021,2023-10-02,312,226,784.33,244710.96,Pending,Standard,3
ORD-014622,P0074,SUP-018,2022-03-17,358,253,195.18,69874.44,Cancelled,Low,22
ORD-014623,P0277,SUP-019,2024-04-27,518,122,414.63,214778.34,Backordered,Standard,16
