production_id,product_id,production_date,line_id,qty_produced,shift,machine_id,operator_id,status,year,month,month_name,quarter,day_of_week,week_number
PRD-013803,FP-003,2022-03-02,Line-D,17,Morning,MCH-02,OPR-016,Completed,2022,3,Mar,1,Wednesday,9
PRD-013804,FP-009,2022-06-06,Line-B,5,Morning,MCH-10,OPR-024,Completed,2022,6,Jun,2,Monday,23
PRD-013805,FP-008,2022-01-08,Line-C,10,Morning,MCH-11,OPR-021,Completed,2022,1,Jan,1,Saturday,1
PRD-013806,FP-005,2022-04-28,Line-C,29,Afternoon,MCH-01,OPR-029,Completed,2022,4,Apr,2,Thursday,17
PRD-013807,FP-009,2022-06-07,Line-C,29,Morning,MCH-10,OPR-044,Completed,2022,6,Jun,2,Tuesday,23
PRD-013808,FP-001,2022-07-09,Line-C,19,Afternoon,MCH-05,OPR-010,Partial,2022,7,Jul,3,Saturday,27
PRD-013809,FP-004,2024-04-25,Line-D,11,Morning,MCH-09,OPR-004,Completed,2024,4,Apr,2,Thursday,17
PRD-013810,FP-003,2024-11-26,Line-A,28,Night,MCH-12,OPR-036,Partial,2024,11,Nov,4,Tuesday,48
PRD-013811,FP-006,2023-05-10,Line-A,21,Afternoon,MCH-09,OPR-047,Completed,2023,5,May,2,Wednesday,19
PRD-013812,FP-007,2022-01-01,Line-D,27,Night,MCH-04,OPR-023,Completed,2022,1,Jan,1,Saturday,52
PRD-013813,FP-003,2024-04-27,Line-D,7,Afternoon,MCH-14,OPR-022,Completed,2024,4,Apr,2,Saturday,17
PRD-013814,FP-005,2022-08-13,Line-C,21,Night,MCH-01,OPR-059,Completed,2022,8,Aug,3,Saturday,32
PRD-013815,FP-006,2022-01-30,Line-D,23,Night,MCH-11,OPR-051,Scrapped,2022,1,Jan,1,Sunday,4
PRD-013816,FP-004,2023-12-08,Line-A,9,Afternoon,MCH-13,OPR-008,Completed,2023,12,Dec,4,Friday,49
PRD-013817,FP-010,2022-02-13,Line-D,11,Night,MCH-03,OPR-057,Completed,2022,2,Feb,1,Sunday,6
PRD-013818,FP-003,2022-07-29,Line-B,28,Afternoon,MCH-12,OPR-001,Completed,2022,7,Jul,3,Friday,30
PRD-013819,FP-010,2023-11-21,Line-B,39,Morning,MCH-01,OPR-033,Completed,2023,11,Nov,4,Tuesday,47
PRD-013820,FP-001,2024-04-27,Line-B,13,Morning,MCH-13,OPR-015,Completed,2024,4,Apr,2,Saturday,17
PRD-013821,FP-007,2022-07-27,Line-D,4,Morning,MCH-14,OPR-053,Partial,2022,7,Jul,3,Wednesday,30
PRD-013822,FP-001,2024-12-12,Line-C,12,Afternoon,MCH-03,OPR-033,Completed,2024,12,Dec,4,Thursday,50
PRD-013823,FP-005,2022-06-22,Line-A,21,Afternoon,MCH-05,OPR-009,Completed,2022,6,Jun,2,Wednesday,25
PRD-013824,FP-007,2023-02-13,Line-A,26,Night,MCH-10,OPR-039,Completed,2023,2,Feb,1,Monday,7
PRD-013825,FP-004,2023-11-12,Line-C,17,Morning,MCH-06,OPR-057,Completed,2023,11,Nov,4,Sunday,45
PRD-013826,FP-004,2024-12-27,Line-B,36,Night,MCH-10,OPR-021,Completed,2024,12,Dec,4,Friday,52
PRD-013827,FP-007,2023-08-31,Line-B,9,Afternoon,MCH-03,OPR-040,Scrapped,2023,8,Aug,3,Thursday,35
PRD-013828,FP-007,2023-05-27,Line-C,21,Afternoon,MCH-11,OPR-023,Completed,2023,5,May,2,Saturday,21
PRD-013829,FP-008,2024-03-25,Line-D,13,Morning,MCH-09,OPR-059,Completed,2024,3,Mar,1,Monday,13
PRD-013830,FP-001,2022-09-27,Line-B,21,Morning,MCH-12,OPR-033,Completed,2022,9,Sep,3,Tuesday,39
PRD-013831,FP-008,2024-03-20,Line-D,20,Night,MCH-01,OPR-058,Completed,2024,3,Mar,1,Wednesday,12
PRD-013832,FP-006,2022-04-13,Line-B,25,Afternoon,MCH-09,OPR-004,Completed,2022,4,Apr,2,Wednesday,15
PRD-013833,FP-008,2022-07-21,Line-C,4,Night,MCH-07,OPR-022,Scrapped,2022,7,Jul,3,Thursday,29
PRD-013834,FP-006,2022-07-26,Line-C,9,Night,MCH-01,OPR-057,Completed,2022,7,Jul,3,Tuesday,30
PRD-013835,FP-009,2022-07-01,Line-B,4,Afternoon,MCH-07,OPR-012,Partial,2022,7,Jul,3,Friday,26
PRD-013836,FP-005,2023-07-28,Line-A,28,Morning,MCH-11,OPR-055,Partial,2023,7,Jul,3,Friday,30
PRD-013837,FP-001,2023-11-16,Line-B,6,Afternoon,MCH-07,OPR-008,Scrapped,2023,11,Nov,4,Thursday,46
PRD-013838,FP-003,2023-12-18,Line-B,8,Night,MCH-14,OPR-057,Completed,2023,12,Dec,4,Monday,51
PRD-013839,FP-010,2023-10-19,Line-C,6,Morning,MCH-13,OPR-036,Completed,2023,10,Oct,4,Thursday,42
PRD-013840,FP-006,2023-01-18,Line-C,8,Afternoon,MCH-10,OPR-020,Completed,2023,1,Jan,1,Wednesday,3
PRD-013841,FP-009,2023-12-07,Line-A,2,Morning,MCH-01,OPR-019,Partial,2023,12,Dec,4,Thursday,49
PRD-013842,FP-006,2022-07-17,Line-A,20,Night,MCH-04,OPR-028,Completed,2022,7,Jul,3,Sunday,28
PRD-013843,FP-009,2024-09-12,Line-C,16,Morning,MCH-01,OPR-035,Partial,2024,9,Sep,3,Thursday,37
PRD-013844,FP-004,2024-07-22,Line-C,25,Night,MCH-03,OPR-031,Completed,2024,7,Jul,3,Monday,30
PRD-013845,FP-007,2023-09-10,Line-B,15,Afternoon,MCH-10,OPR-041,Completed,2023,9,Sep,3,Sunday,36
PRD-013846,FP-001,2023-12-28,Line-B,8,Afternoon,MCH-01,OPR-032,Scrapped,2023,12,Dec,4,Thursday,52
PRD-013847,FP-006,2023-05-23,Line-C,23,Morning,MCH-03,OPR-044,Scrapped,2023,5,May,2,Tuesday,21
PRD-013848,FP-006,2023-10-31,Line-A,21,Morning,MCH-11,OPR-050,Scrapped,2023,10,Oct,4,Tuesday,44
PRD-013849,FP-008,2023-01-03,Line-A,4,Afternoon,MCH-12,OPR-024,Scrapped,2023,1,Jan,1,Tuesday,1
PRD-013850,FP-001,2024-06-14,Line-C,28,Night,MCH-07,OPR-011,Scrapped,2024,6,Jun,2,Friday,24
PRD-013851,FP-006,2023-07-26,Line-A,25,Night,MCH-04,OPR-017,Scrapped,2023,7,Jul,3,Wednesday,30
PRD-013852,FP-009,2023-09-16,Line-B,23,Afternoon,MCH-09,OPR-048,Scrapped,2023,9,Sep,3,Saturday,37
PRD-013853,FP-002,2024-02-09,Line-B,13,Morning,MCH-04,OPR-033,Scrapped,2024,2,Feb,1,Friday,6
PRD-013854,FP-001,2023-05-04,Line-B,21,Night,MCH-15,OPR-018,Scrapped,2023,5,May,2,Thursday,18
PRD-013855,FP-007,2023-03-30,Line-B,26,Morning,MCH-10,OPR-034,Completed,2023,3,Mar,1,Thursday,13
PRD-013856,FP-004,2024-02-29,Line-A,2,Afternoon,MCH-02,OPR-012,Completed,2024,2,Feb,1,Thursday,9
PRD-013857,FP-003,2022-09-16,Line-B,10,Afternoon,MCH-15,OPR-007,Completed,2022,9,Sep,3,Friday,37
PRD-013858,FP-008,2022-08-21,Line-A,25,Morning,MCH-07,OPR-006,Completed,2022,8,Aug,3,Sunday,33
PRD-013859,FP-003,2024-03-02,Line-B,11,Morning,MCH-13,OPR-052,Completed,2024,3,Mar,1,Saturday,9
PRD-013860,FP-004,2023-12-27,Line-B,6,Morning,MCH-13,OPR-042,Scrapped,2023,12,Dec,4,Wednesday,52
PRD-013861,FP-008,2024-05-03,Line-D,6,Morning,MCH-07,OPR-026,Partial,2024,5,May,2,Friday,18
PRD-013862,FP-010,2024-08-20,Line-D,29,Morning,MCH-12,OPR-029,Completed,2024,8,Aug,3,Tuesday,34
PRD-013863,FP-007,2022-08-26,Line-A,12,Night,MCH-12,OPR-058,Completed,2022,8,Aug,3,Friday,34
PRD-013864,FP-010,2023-08-08,Line-A,11,Morning,MCH-12,OPR-003,Completed,2023,8,Aug,3,Tuesday,32
PRD-013865,FP-008,2023-04-20,Line-D,22,Night,MCH-15,OPR-053,Scrapped,2023,4,Apr,2,Thursday,16
PRD-013866,FP-001,2024-01-15,Line-A,11,Night,MCH-05,OPR-026,Completed,2024,1,Jan,1,Monday,3
PRD-013867,FP-007,2023-11-08,Line-C,24,Night,MCH-08,OPR-008,Completed,2023,11,Nov,4,Wednesday,45
PRD-013868,FP-001,2023-11-18,Line-C,25,Night,MCH-07,OPR-020,Completed,2023,11,Nov,4,Saturday,46
PRD-013869,FP-002,2022-08-24,Line-A,2,Afternoon,MCH-13,OPR-041,Partial,2022,8,Aug,3,Wednesday,34
PRD-013870,FP-001,2022-05-17,Line-B,30,Night,MCH-09,OPR-041,Partial,2022,5,May,2,Tuesday,20
PRD-013871,FP-009,2024-04-03,Line-D,17,Night,MCH-02,OPR-038,Scrapped,2024,4,Apr,2,Wednesday,14
PRD-013872,FP-003,2023-12-10,Line-A,14,Afternoon,MCH-04,OPR-028,Scrapped,2023,12,Dec,4,Sunday,49
PRD-013873,FP-010,2022-07-09,Line-B,14,Night,MCH-10,OPR-010,Partial,2022,7,Jul,3,Saturday,27
PRD-013874,FP-002,2022-02-12,Line-D,16,Afternoon,MCH-01,OPR-044,Completed,2022,2,Feb,1,Saturday,6
PRD-013875,FP-007,2023-12-14,Line-A,33,Morning,MCH-10,OPR-026,Completed,2023,12,Dec,4,Thursday,50
PRD-013876,FP-004,2022-11-16,Line-B,21,Afternoon,MCH-11,OPR-042,Scrapped,2022,11,Nov,4,Wednesday,46
PRD-013877,FP-001,2022-09-01,Line-B,26,Afternoon,MCH-14,OPR-022,Completed,2022,9,Sep,3,Thursday,35
PRD-013878,FP-009,2024-01-16,Line-C,15,Afternoon,MCH-14,OPR-037,Completed,2024,1,Jan,1,Tuesday,3
PRD-013879,FP-003,2024-03-01,Line-D,29,Night,MCH-10,OPR-057,Partial,2024,3,Mar,1,Friday,9
PRD-013880,FP-009,2023-05-23,Line-A,17,Night,MCH-08,OPR-037,Completed,2023,5,May,2,Tuesday,21
PRD-013881,FP-002,2022-06-20,Line-C,25,Afternoon,MCH-12,OPR-040,Completed,2022,6,Jun,2,Monday,25
PRD-013882,FP-008,2023-10-31,Line-C,5,Afternoon,MCH-06,OPR-016,Partial,2023,10,Oct,4,Tuesday,44
PRD-013883,FP-009,2022-04-23,Line-D,8,Afternoon,MCH-04,OPR-054,Partial,2022,4,Apr,2,Saturday,16
PRD-013884,FP-004,2024-05-21,Line-B,6,Night,MCH-07,OPR-019,Completed,2024,5,May,2,Tuesday,21
PRD-013885,FP-008,2022-11-23,Line-C,25,Morning,MCH-04,OPR-052,Partial,2022,11,Nov,4,Wednesday,47
PRD-013886,FP-008,2023-05-21,Line-B,11,Afternoon,MCH-14,OPR-002,Partial,2023,5,May,2,Sunday,20
PRD-013887,FP-007,2023-10-11,Line-C,37,Night,MCH-12,OPR-060,Scrapped,2023,10,Oct,4,Wednesday,41
PRD-013888,FP-008,2024-01-13,Line-D,23,Morning,MCH-03,OPR-008,Scrapped,2024,1,Jan,1,Saturday,2
PRD-013889,FP-002,2022-07-27,Line-D,30,Morning,MCH-09,OPR-017,Scrapped,2022,7,Jul,3,Wednesday,30
PRD-013890,FP-006,2023-12-23,Line-C,8,Afternoon,MCH-04,OPR-016,Completed,2023,12,Dec,4,Saturday,51
PRD-013891,FP-004,2022-05-19,Line-D,19,Morning,MCH-02,OPR-031,Completed,2022,5,May,2,Thursday,20
PRD-013892,FP-002,2023-10-01,Line-A,20,Afternoon,MCH-13,OPR-013,Partial,2023,10,Oct,4,Sunday,39
PRD-013893,FP-005,2023-04-17,Line-A,8,Morning,MCH-15,OPR-027,Completed,2023,4,Apr,2,Monday,16
PRD-013894,FP-003,2023-05-17,Line-C,21,Afternoon,MCH-04,OPR-043,Completed,2023,5,May,2,Wednesday,20
PRD-013895,FP-007,2022-10-26,Line-C,39,Morning,MCH-06,OPR-050,Partial,2022,10,Oct,4,Wednesday,43
PRD-013896,FP-009,2023-01-13,Line-C,8,Morning,MCH-10,OPR-054,Completed,2023,1,Jan,1,Friday,2
PRD-013897,FP-004,2022-05-19,Line-D,17,Morning,MCH-07,OPR-045,Partial,2022,5,May,2,Thursday,20
PRD-013898,FP-004,2022-08-22,Line-C,2,Night,MCH-15,OPR-050,Partial,2022,8,Aug,3,Monday,34
PRD-013899,FP-007,2024-02-04,Line-A,13,Night,MCH-01,OPR-032,Partial,2024,2,Feb,1,Sunday,5
PRD-013900,FP-001,2024-05-15,Line-C,29,Afternoon,MCH-01,OPR-053,Partial,2024,5,May,2,Wednesday,20
PRD-013901,FP-009,2023-04-03,Line-B,5,Morning,MCH-06,OPR-031,Partial,2023,4,Apr,2,Monday,14
PRD-013902,FP-008,2022-05-14,Line-D,16,Morning,MCH-09,OPR-057,Scrapped,2022,5,May,2,Saturday,19
PRD-013903,FP-003,2024-12-02,Line-D,6,Afternoon,MCH-11,OPR-001,Partial,2024,12,Dec,4,Monday,49
PRD-013904,FP-002,2022-05-26,Line-B,17,Night,MCH-07,OPR-049,Completed,2022,5,May,2,Thursday,21
PRD-013905,FP-005,2022-03-24,Line-C,13,Night,MCH-12,OPR-046,Completed,2022,3,Mar,1,Thursday,12
PRD-013906,FP-003,2022-03-21,Line-B,25,Night,MCH-06,OPR-008,Completed,2022,3,Mar,1,Monday,12
PRD-013907,FP-009,2024-07-14,Line-B,18,Night,MCH-15,OPR-007,Completed,2024,7,Jul,3,Sunday,28
PRD-013908,FP-003,2022-04-29,Line-B,13,Afternoon,MCH-09,OPR-006,Completed,2022,4,Apr,2,Friday,17
PRD-013909,FP-002,2023-08-12,Line-C,29,Night,MCH-15,OPR-031,Completed,2023,8,Aug,3,Saturday,32
PRD-013910,FP-010,2024-06-25,Line-B,17,Afternoon,MCH-12,OPR-043,Completed,2024,6,Jun,2,Tuesday,26
PRD-013911,FP-010,2024-03-09,Line-D,15,Afternoon,MCH-05,OPR-009,Completed,2024,3,Mar,1,Saturday,10
PRD-013912,FP-001,2023-02-27,Line-C,18,Morning,MCH-03,OPR-011,Completed,2023,2,Feb,1,Monday,9
PRD-013913,FP-008,2024-08-11,Line-C,17,Night,MCH-11,OPR-037,Completed,2024,8,Aug,3,Sunday,32
PRD-013914,FP-006,2023-02-23,Line-C,15,Night,MCH-06,OPR-052,Scrapped,2023,2,Feb,1,Thursday,8
PRD-013915,FP-002,2022-05-14,Line-C,14,Morning,MCH-02,OPR-025,Completed,2022,5,May,2,Saturday,19
PRD-013916,FP-009,2024-07-18,Line-B,3,Night,MCH-11,OPR-056,Partial,2024,7,Jul,3,Thursday,29
PRD-013917,FP-009,2022-12-07,Line-A,16,Morning,MCH-06,OPR-009,Completed,2022,12,Dec,4,Wednesday,49
PRD-013918,FP-003,2024-10-01,Line-D,35,Afternoon,MCH-12,OPR-057,Completed,2024,10,Oct,4,Tuesday,40
PRD-013919,FP-010,2022-08-16,Line-A,13,Night,MCH-06,OPR-047,Completed,2022,8,Aug,3,Tuesday,33
PRD-013920,FP-005,2023-08-06,Line-A,11,Morning,MCH-05,OPR-024,Partial,2023,8,Aug,3,Sunday,31
PRD-013921,FP-005,2022-06-27,Line-B,11,Morning,MCH-10,OPR-005,Completed,2022,6,Jun,2,Monday,26
PRD-013922,FP-006,2022-10-20,Line-B,5,Night,MCH-06,OPR-014,Completed,2022,10,Oct,4,Thursday,42
PRD-013923,FP-003,2024-10-02,Line-C,12,Afternoon,MCH-05,OPR-019,Completed,2024,10,Oct,4,Wednesday,40
PRD-013924,FP-008,2022-12-11,Line-A,13,Morning,MCH-15,OPR-004,Partial,2022,12,Dec,4,Sunday,49
PRD-013925,FP-010,2023-01-25,Line-A,27,Morning,MCH-12,OPR-032,Completed,2023,1,Jan,1,Wednesday,4
PRD-013926,FP-007,2023-03-01,Line-B,26,Morning,MCH-01,OPR-009,Scrapped,2023,3,Mar,1,Wednesday,9
PRD-013927,FP-004,2024-11-11,Line-B,18,Night,MCH-15,OPR-054,Completed,2024,11,Nov,4,Monday,46
PRD-013928,FP-001,2023-04-17,Line-D,25,Morning,MCH-02,OPR-057,Completed,2023,4,Apr,2,Monday,16
PRD-013929,FP-010,2022-04-05,Line-D,12,Afternoon,MCH-02,OPR-007,Completed,2022,4,Apr,2,Tuesday,14
PRD-013930,FP-006,2024-09-02,Line-D,23,Morning,MCH-09,OPR-060,Completed,2024,9,Sep,3,Monday,36
PRD-013931,FP-008,2022-04-15,Line-A,12,Night,MCH-12,OPR-029,Completed,2022,4,Apr,2,Friday,15
PRD-013932,FP-005,2022-10-04,Line-B,40,Afternoon,MCH-10,OPR-048,Partial,2022,10,Oct,4,Tuesday,40
PRD-013933,FP-006,2022-11-03,Line-C,4,Night,MCH-05,OPR-050,Completed,2022,11,Nov,4,Thursday,44
PRD-013934,FP-006,2023-12-31,Line-D,9,Afternoon,MCH-11,OPR-057,Completed,2023,12,Dec,4,Sunday,52
PRD-013935,FP-002,2024-04-17,Line-D,11,Afternoon,MCH-02,OPR-041,Scrapped,2024,4,Apr,2,Wednesday,16
PRD-013936,FP-007,2024-05-28,Line-C,3,Afternoon,MCH-02,OPR-031,Partial,2024,5,May,2,Tuesday,22
PRD-013937,FP-002,2022-12-17,Line-D,33,Afternoon,MCH-09,OPR-029,Partial,2022,12,Dec,4,Saturday,50
PRD-013938,FP-001,2023-12-29,Line-C,40,Morning,MCH-12,OPR-011,Partial,2023,12,Dec,4,Friday,52
PRD-013939,FP-003,2024-03-24,Line-A,10,Night,MCH-10,OPR-057,Partial,2024,3,Mar,1,Sunday,12
PRD-013940,FP-005,2023-07-09,Line-B,29,Morning,MCH-04,OPR-047,Partial,2023,7,Jul,3,Sunday,27
PRD-013941,FP-004,2024-11-16,Line-C,18,Morning,MCH-06,OPR-034,Completed,2024,11,Nov,4,Saturday,46
PRD-013942,FP-001,2024-10-23,Line-B,13,Night,MCH-08,OPR-055,Scrapped,2024,10,Oct,4,Wednesday,43
PRD-013943,FP-005,2022-07-22,Line-C,4,Night,MCH-13,OPR-033,Completed,2022,7,Jul,3,Friday,29
PRD-013944,FP-001,2023-01-02,Line-A,27,Morning,MCH-05,OPR-044,Completed,2023,1,Jan,1,Monday,1
PRD-013945,FP-007,2024-04-27,Line-D,20,Morning,MCH-10,OPR-056,Scrapped,2024,4,Apr,2,Saturday,17
PRD-013946,FP-008,2022-05-25,Line-C,3,Morning,MCH-13,OPR-023,Completed,2022,5,May,2,Wednesday,21
PRD-013947,FP-009,2024-04-21,Line-A,2,Morning,MCH-15,OPR-045,Scrapped,2024,4,Apr,2,Sunday,16
PRD-013948,FP-007,2024-10-29,Line-D,32,Night,MCH-07,OPR-025,Completed,2024,10,Oct,4,Tuesday,44
PRD-013949,FP-007,2023-06-03,Line-D,4,Afternoon,MCH-06,OPR-027,Completed,2023,6,Jun,2,Saturday,22
PRD-013950,FP-007,2023-01-12,Line-B,30,Morning,MCH-11,OPR-032,Partial,2023,1,Jan,1,Thursday,2
PRD-013951,FP-004,2024-10-08,Line-A,24,Morning,MCH-05,OPR-053,Completed,2024,10,Oct,4,Tuesday,41
PRD-013952,FP-003,2023-09-01,Line-D,6,Night,MCH-15,OPR-048,Partial,2023,9,Sep,3,Friday,35
PRD-013953,FP-001,2022-06-24,Line-B,29,Morning,MCH-03,OPR-023,Scrapped,2022,6,Jun,2,Friday,25
PRD-013954,FP-005,2023-08-09,Line-A,9,Night,MCH-14,OPR-048,Completed,2023,8,Aug,3,Wednesday,32
PRD-013955,FP-004,2023-11-20,Line-B,6,Night,MCH-02,OPR-023,Completed,2023,11,Nov,4,Monday,47
PRD-013956,FP-003,2024-06-23,Line-A,19,Morning,MCH-02,OPR-017,Completed,2024,6,Jun,2,Sunday,25
PRD-013957,FP-001,2022-07-01,Line-D,3,Morning,MCH-06,OPR-016,Completed,2022,7,Jul,3,Friday,26
PRD-013958,FP-001,2022-08-12,Line-C,17,Morning,MCH-02,OPR-012,Scrapped,2022,8,Aug,3,Friday,32
PRD-013959,FP-003,2024-10-09,Line-B,12,Night,MCH-04,OPR-041,Completed,2024,10,Oct,4,Wednesday,41
PRD-013960,FP-003,2024-09-13,Line-B,3,Afternoon,MCH-09,OPR-035,Partial,2024,9,Sep,3,Friday,37
PRD-013961,FP-009,2023-10-10,Line-C,28,Night,MCH-01,OPR-005,Completed,2023,10,Oct,4,Tuesday,41
PRD-013962,FP-010,2022-11-07,Line-D,18,Morning,MCH-12,OPR-013,Completed,2022,11,Nov,4,Monday,45
PRD-013963,FP-003,2023-04-25,Line-B,3,Afternoon,MCH-11,OPR-018,Scrapped,2023,4,Apr,2,Tuesday,17
PRD-013964,FP-005,2024-03-02,Line-D,4,Morning,MCH-15,OPR-049,Completed,2024,3,Mar,1,Saturday,9
PRD-013965,FP-004,2022-09-07,Line-D,6,Morning,MCH-11,OPR-056,Partial,2022,9,Sep,3,Wednesday,36
PRD-013966,FP-005,2022-02-14,Line-D,8,Afternoon,MCH-13,OPR-056,Partial,2022,2,Feb,1,Monday,7
PRD-013967,FP-009,2022-01-13,Line-C,3,Afternoon,MCH-15,OPR-007,Scrapped,2022,1,Jan,1,Thursday,2
PRD-013968,FP-002,2024-01-03,Line-B,11,Afternoon,MCH-04,OPR-012,Completed,2024,1,Jan,1,Wednesday,1
PRD-013969,FP-003,2022-07-04,Line-C,29,Afternoon,MCH-14,OPR-005,Completed,2022,7,Jul,3,Monday,27
PRD-013970,FP-003,2022-09-28,Line-D,30,Morning,MCH-09,OPR-027,Partial,2022,9,Sep,3,Wednesday,39
PRD-013971,FP-004,2024-01-22,Line-C,28,Morning,MCH-09,OPR-005,Partial,2024,1,Jan,1,Monday,4
PRD-013972,FP-010,2024-08-09,Line-C,9,Morning,MCH-10,OPR-056,Completed,2024,8,Aug,3,Friday,32
PRD-013973,FP-003,2024-12-07,Line-A,4,Morning,MCH-13,OPR-007,Completed,2024,12,Dec,4,Saturday,49
PRD-013974,FP-003,2022-12-09,Line-D,24,Night,MCH-08,OPR-030,Scrapped,2022,12,Dec,4,Friday,49
PRD-013975,FP-001,2023-10-26,Line-B,25,Afternoon,MCH-02,OPR-050,Completed,2023,10,Oct,4,Thursday,43
PRD-013976,FP-003,2024-06-11,Line-A,6,Morning,MCH-10,OPR-031,Scrapped,2024,6,Jun,2,Tuesday,24
PRD-013977,FP-008,2022-06-29,Line-D,11,Afternoon,MCH-07,OPR-017,Completed,2022,6,Jun,2,Wednesday,26
PRD-013978,FP-005,2024-06-29,Line-D,2,Afternoon,MCH-12,OPR-023,Completed,2024,6,Jun,2,Saturday,26
PRD-013979,FP-010,2024-07-23,Line-A,22,Morning,MCH-15,OPR-023,Partial,2024,7,Jul,3,Tuesday,30
PRD-013980,FP-006,2023-02-19,Line-B,27,Afternoon,MCH-15,OPR-034,Partial,2023,2,Feb,1,Sunday,7
PRD-013981,FP-001,2022-10-09,Line-D,4,Morning,MCH-10,OPR-019,Completed,2022,10,Oct,4,Sunday,40
PRD-013982,FP-006,2024-05-15,Line-A,21,Afternoon,MCH-09,OPR-057,Completed,2024,5,May,2,Wednesday,20
PRD-013983,FP-005,2022-06-15,Line-B,12,Afternoon,MCH-01,OPR-022,Partial,2022,6,Jun,2,Wednesday,24
PRD-013984,FP-006,2022-04-11,Line-B,21,Morning,MCH-15,OPR-024,Partial,2022,4,Apr,2,Monday,15
PRD-013985,FP-003,2023-07-31,Line-B,5,Night,MCH-10,OPR-049,Completed,2023,7,Jul,3,Monday,31
PRD-013986,FP-006,2023-07-16,Line-D,30,Morning,MCH-02,OPR-042,Completed,2023,7,Jul,3,Sunday,28
PRD-013987,FP-005,2022-07-13,Line-A,9,Night,MCH-06,OPR-017,Completed,2022,7,Jul,3,Wednesday,28
PRD-013988,FP-010,2022-10-31,Line-A,6,Night,MCH-01,OPR-058,Scrapped,2022,10,Oct,4,Monday,44
PRD-013989,FP-007,2024-06-22,Line-B,6,Afternoon,MCH-14,OPR-049,Completed,2024,6,Jun,2,Saturday,25
PRD-013990,FP-002,2024-09-20,Line-B,5,Night,MCH-10,OPR-034,Scrapped,2024,9,Sep,3,Friday,38
PRD-013991,FP-004,2022-09-13,Line-B,2,Morning,MCH-07,OPR-056,Completed,2022,9,Sep,3,Tuesday,37
PRD-013992,FP-005,2024-05-15,Line-C,8,Afternoon,MCH-05,OPR-017,Completed,2024,5,May,2,Wednesday,20
PRD-013993,FP-006,2023-05-31,Line-C,7,Afternoon,MCH-10,OPR-016,Completed,2023,5,May,2,Wednesday,22
PRD-013994,FP-004,2023-03-04,Line-C,9,Night,MCH-08,OPR-060,Scrapped,2023,3,Mar,1,Saturday,9
PRD-013995,FP-010,2024-10-06,Line-B,40,Morning,MCH-01,OPR-027,Completed,2024,10,Oct,4,Sunday,40
PRD-013996,FP-003,2023-02-26,Line-A,10,Afternoon,MCH-15,OPR-052,Completed,2023,2,Feb,1,Sunday,8
PRD-013997,FP-004,2024-05-04,Line-A,8,Morning,MCH-10,OPR-057,Completed,2024,5,May,2,Saturday,18
PRD-013998,FP-003,2024-06-12,Line-A,18,Morning,MCH-13,OPR-049,Completed,2024,6,Jun,2,Wednesday,24
PRD-013999,FP-002,2024-04-04,Line-D,23,Morning,MCH-06,OPR-034,Partial,2024,4,Apr,2,Thursday,14
PRD-014000,FP-002,2023-08-21,Line-C,28,Night,MCH-03,OPR-032,Completed,2023,8,Aug,3,Monday,34
PRD-014001,FP-002,2024-04-05,Line-C,9,Morning,MCH-11,OPR-049,Scrapped,2024,4,Apr,2,Friday,14
PRD-014002,FP-002,2023-12-11,Line-A,25,Night,MCH-07,OPR-006,Completed,2023,12,Dec,4,Monday,50
PRD-014003,FP-002,2022-02-28,Line-D,20,Afternoon,MCH-13,OPR-052,Completed,2022,2,Feb,1,Monday,9
PRD-014004,FP-007,2022-10-21,Line-C,25,Afternoon,MCH-15,OPR-058,Completed,2022,10,Oct,4,Friday,42
PRD-014005,FP-010,2023-05-22,Line-B,23,Morning,MCH-08,OPR-041,Scrapped,2023,5,May,2,Monday,21
PRD-014006,FP-001,2022-07-22,Line-B,25,Night,MCH-13,OPR-041,Completed,2022,7,Jul,3,Friday,29
PRD-014007,FP-003,2022-01-07,Line-C,3,Morning,MCH-03,OPR-011,Partial,2022,1,Jan,1,Friday,1
PRD-014008,FP-009,2023-12-10,Line-D,2,Night,MCH-07,OPR-042,Scrapped,2023,12,Dec,4,Sunday,49
PRD-014009,FP-007,2022-04-24,Line-A,6,Night,MCH-03,OPR-027,Scrapped,2022,4,Apr,2,Sunday,16
PRD-014010,FP-008,2024-02-26,Line-B,5,Night,MCH-04,OPR-010,Completed,2024,2,Feb,1,Monday,9
PRD-014011,FP-005,2024-04-18,Line-D,27,Morning,MCH-04,OPR-034,Completed,2024,4,Apr,2,Thursday,16
PRD-014012,FP-006,2022-10-28,Line-D,13,Night,MCH-04,OPR-028,Completed,2022,10,Oct,4,Friday,43
PRD-014013,FP-005,2023-08-28,Line-B,16,Afternoon,MCH-13,OPR-041,Partial,2023,8,Aug,3,Monday,35
PRD-014014,FP-003,2022-08-01,Line-B,2,Afternoon,MCH-15,OPR-046,Completed,2022,8,Aug,3,Monday,31
PRD-014015,FP-008,2022-01-28,Line-C,9,Afternoon,MCH-13,OPR-019,Completed,2022,1,Jan,1,Friday,4
PRD-014016,FP-003,2024-12-08,Line-C,9,Morning,MCH-12,OPR-013,Partial,2024,12,Dec,4,Sunday,49
PRD-014017,FP-009,2022-08-17,Line-B,25,Afternoon,MCH-04,OPR-059,Completed,2022,8,Aug,3,Wednesday,33
PRD-014018,FP-002,2022-11-20,Line-B,13,Afternoon,MCH-06,OPR-018,Completed,2022,11,Nov,4,Sunday,46
