component_id,production_id,part_id,qty_consumed,unit_cost,category,component_cost
CMP-0047288,PRD-010524,P0156,96,449.38,Hydraulics,43140.48
CMP-0047289,PRD-010524,P0053,128,872.56,Brake Systems,111687.68
CMP-0047290,PRD-010525,P0167,60,430.42,Hydraulics,25825.2
CMP-0047291,PRD-010525,P0104,80,612.93,Electrical,49034.4
CMP-0047292,PRD-010525,P0053,20,872.56,Brake Systems,17451.2
CMP-0047293,PRD-010525,P0057,80,445.7,Brake Systems,35656.0
CMP-0047294,PRD-010525,P0063,20,563.15,Brake Systems,11263.0
CMP-0047295,PRD-010525,P0066,20,294.82,Brake Systems,5896.4
CMP-0047296,PRD-010526,P0179,35,249.13,Structural,8719.55
CMP-0047297,PRD-010526,P0157,35,372.89,Hydraulics,13051.15
CMP-0047298,PRD-010526,P0098,140,765.49,Electrical,107168.6
CMP-0047299,PRD-010526,P0121,105,71.84,Electrical,7543.2
CMP-0047300,PRD-010526,P0095,35,400.91,Electrical,14031.85
CMP-0047301,PRD-010526,P0215,70,81.22,Structural,5685.4
CMP-0047302,PRD-010527,P0129,116,514.49,Electrical,59680.84
CMP-0047303,PRD-010527,P0121,116,71.84,Electrical,8333.44
CMP-0047304,PRD-010527,P0026,116,896.57,Engine Components,104002.12
CMP-0047305,PRD-010527,P0028,116,582.25,Engine Components,67541.0
CMP-0047306,PRD-010527,P0008,87,97.08,Engine Components,8445.96
CMP-0047307,PRD-010528,P0181,100,146.86,Structural,14686.0
CMP-0047308,PRD-010528,P0120,25,148.49,Electrical,3712.25
CMP-0047309,PRD-010528,P0105,75,90.04,Electrical,6753.0
CMP-0047310,PRD-010528,P0114,75,426.21,Electrical,31965.75
CMP-0047311,PRD-010528,P0119,75,222.53,Electrical,16689.75
CMP-0047312,PRD-010529,P0134,24,75.73,Electrical,1817.52
CMP-0047313,PRD-010529,P0094,8,355.9,Electrical,2847.2
CMP-0047314,PRD-010529,P0177,32,430.87,Structural,13787.84
CMP-0047315,PRD-010529,P0231,16,224.93,Cooling System,3598.88
CMP-0047316,PRD-010529,P0194,16,372.69,Structural,5963.04
CMP-0047317,PRD-010529,P0205,24,841.81,Structural,20203.44
CMP-0047318,PRD-010530,P0201,90,588.22,Structural,52939.8
CMP-0047319,PRD-010530,P0161,120,625.79,Hydraulics,75094.8
CMP-0047320,PRD-010530,P0281,90,130.15,Suspension,11713.5
CMP-0047321,PRD-010530,P0258,120,367.35,Suspension,44082.0
CMP-0047322,PRD-010531,P0202,35,639.29,Structural,22375.15
CMP-0047323,PRD-010531,P0145,105,448.83,Hydraulics,47127.15
CMP-0047324,PRD-010531,P0142,35,698.65,Hydraulics,24452.75
CMP-0047325,PRD-010532,P0231,96,224.93,Cooling System,21593.28
CMP-0047326,PRD-010532,P0117,72,680.32,Electrical,48983.04
CMP-0047327,PRD-010532,P0224,24,618.39,Cooling System,14841.36
CMP-0047328,PRD-010532,P0118,48,569.67,Electrical,27344.16
CMP-0047329,PRD-010533,P0130,18,782.16,Electrical,14078.88
CMP-0047330,PRD-010533,P0192,24,628.9,Structural,15093.6
CMP-0047331,PRD-010533,P0216,18,628.04,Structural,11304.72
CMP-0047332,PRD-010533,P0203,24,502.87,Structural,12068.88
CMP-0047333,PRD-010533,P0115,6,855.79,Electrical,5134.74
CMP-0047334,PRD-010534,P0109,24,572.34,Electrical,13736.16
CMP-0047335,PRD-010534,P0129,32,514.49,Electrical,16463.68
CMP-0047336,PRD-010534,P0213,32,103.82,Structural,3322.24
CMP-0047337,PRD-010535,P0056,6,389.36,Brake Systems,2336.16
CMP-0047338,PRD-010535,P0131,12,202.32,Electrical,2427.84
CMP-0047339,PRD-010535,P0057,12,445.7,Brake Systems,5348.4
CMP-0047340,PRD-010535,P0061,6,541.61,Brake Systems,3249.66
CMP-0047341,PRD-010536,P0134,63,75.73,Electrical,4770.99
CMP-0047342,PRD-010536,P0205,63,841.81,Structural,53034.03
CMP-0047343,PRD-010536,P0094,42,355.9,Electrical,14947.8
CMP-0047344,PRD-010536,P0181,63,146.86,Structural,9252.18
CMP-0047345,PRD-010536,P0119,63,222.53,Electrical,14019.39
CMP-0047346,PRD-010537,P0116,6,750.05,Electrical,4500.3
CMP-0047347,PRD-010537,P0030,12,689.34,Engine Components,8272.08
CMP-0047348,PRD-010537,P0289,9,40.62,Fuel System,365.58
CMP-0047349,PRD-010537,P0022,9,676.11,Engine Components,6084.99
CMP-0047350,PRD-010538,P0031,8,759.88,Engine Components,6079.04
CMP-0047351,PRD-010538,P0114,24,426.21,Electrical,10229.04
CMP-0047352,PRD-010538,P0134,24,75.73,Electrical,1817.52
CMP-0047353,PRD-010539,P0098,40,765.49,Electrical,30619.6
CMP-0047354,PRD-010539,P0298,40,445.67,Fuel System,17826.8
CMP-0047355,PRD-010539,P0310,60,704.52,Fuel System,42271.2
CMP-0047356,PRD-010539,P0117,40,680.32,Electrical,27212.8
CMP-0047357,PRD-010539,P0042,80,535.77,Engine Components,42861.6
CMP-0047358,PRD-010539,P0019,80,201.72,Engine Components,16137.6
CMP-0047359,PRD-010540,P0094,32,355.9,Electrical,11388.8
CMP-0047360,PRD-010540,P0112,8,726.64,Electrical,5813.12
CMP-0047361,PRD-010540,P0289,8,40.62,Fuel System,324.96
CMP-0047362,PRD-010540,P0128,16,127.95,Electrical,2047.2
CMP-0047363,PRD-010540,P0297,8,320.48,Fuel System,2563.84
CMP-0047364,PRD-010541,P0018,15,742.3,Engine Components,11134.5
CMP-0047365,PRD-010541,P0222,5,40.62,Cooling System,203.1
CMP-0047366,PRD-010541,P0125,15,676.55,Electrical,10148.25
CMP-0047367,PRD-010541,P0220,5,94.99,Cooling System,474.95
CMP-0047368,PRD-010542,P0155,14,506.33,Hydraulics,7088.62
CMP-0047369,PRD-010542,P0179,7,249.13,Structural,1743.91
CMP-0047370,PRD-010542,P0171,14,508.89,Hydraulics,7124.46
CMP-0047371,PRD-010542,P0205,14,841.81,Structural,11785.34
CMP-0047372,PRD-010542,P0177,21,430.87,Structural,9048.27
CMP-0047373,PRD-010543,P0172,33,701.49,Hydraulics,23149.17
CMP-0047374,PRD-010543,P0114,11,426.21,Electrical,4688.31
CMP-0047375,PRD-010543,P0071,44,21.92,Brake Systems,964.48
CMP-0047376,PRD-010543,P0149,22,300.24,Hydraulics,6605.28
CMP-0047377,PRD-010544,P0118,12,569.67,Electrical,6836.04
CMP-0047378,PRD-010544,P0114,12,426.21,Electrical,5114.52
CMP-0047379,PRD-010544,P0044,6,470.03,Engine Components,2820.18
CMP-0047380,PRD-010544,P0005,12,497.27,Engine Components,5967.24
CMP-0047381,PRD-010544,P0227,12,605.15,Cooling System,7261.8
CMP-0047382,PRD-010545,P0110,7,368.69,Electrical,2580.83
CMP-0047383,PRD-010545,P0201,7,588.22,Structural,4117.54
CMP-0047384,PRD-010545,P0101,14,813.98,Electrical,11395.72
CMP-0047385,PRD-010545,P0184,14,849.27,Structural,11889.78
CMP-0047386,PRD-010545,P0123,14,773.21,Electrical,10824.94
CMP-0047387,PRD-010546,P0119,84,222.53,Electrical,18692.52
CMP-0047388,PRD-010546,P0122,56,70.11,Electrical,3926.16
CMP-0047389,PRD-010546,P0012,28,600.22,Engine Components,16806.16
CMP-0047390,PRD-010546,P0015,56,619.94,Engine Components,34716.64
CMP-0047391,PRD-010546,P0013,84,104.39,Engine Components,8768.76
CMP-0047392,PRD-010546,P0108,56,555.98,Electrical,31134.88
CMP-0047393,PRD-010547,P0017,87,624.02,Engine Components,54289.74
CMP-0047394,PRD-010547,P0303,87,328.44,Fuel System,28574.28
CMP-0047395,PRD-010547,P0102,116,752.85,Electrical,87330.6
CMP-0047396,PRD-010547,P0052,116,777.29,Engine Components,90165.64
CMP-0047397,PRD-010547,P0037,116,126.3,Engine Components,14650.8
CMP-0047398,PRD-010548,P0115,4,855.79,Electrical,3423.16
CMP-0047399,PRD-010548,P0096,4,651.7,Electrical,2606.8
CMP-0047400,PRD-010548,P0053,8,872.56,Brake Systems,6980.48
CMP-0047401,PRD-010549,P0080,21,503.98,Brake Systems,10583.58
CMP-0047402,PRD-010549,P0108,21,555.98,Electrical,11675.58
CMP-0047403,PRD-010549,P0069,42,231.19,Brake Systems,9709.98
CMP-0047404,PRD-010549,P0113,84,235.54,Electrical,19785.36
CMP-0047405,PRD-010549,P0066,42,294.82,Brake Systems,12382.44
CMP-0047406,PRD-010550,P0119,27,222.53,Electrical,6008.31
CMP-0047407,PRD-010550,P0301,81,455.19,Fuel System,36870.39
CMP-0047408,PRD-010550,P0311,54,466.31,Fuel System,25180.74
CMP-0047409,PRD-010551,P0130,10,782.16,Electrical,7821.6
CMP-0047410,PRD-010551,P0025,30,715.99,Engine Components,21479.7
CMP-0047411,PRD-010551,P0290,40,315.74,Fuel System,12629.6
CMP-0047412,PRD-010551,P0036,20,445.1,Engine Components,8902.0
CMP-0047413,PRD-010551,P0109,10,572.34,Electrical,5723.4
CMP-0047414,PRD-010551,P0009,10,249.1,Engine Components,2491.0
CMP-0047415,PRD-010552,P0162,38,656.26,Hydraulics,24937.88
CMP-0047416,PRD-010552,P0059,19,532.0,Brake Systems,10108.0
CMP-0047417,PRD-010552,P0080,19,503.98,Brake Systems,9575.62
CMP-0047418,PRD-010552,P0166,57,783.59,Hydraulics,44664.63
CMP-0047419,PRD-010553,P0120,3,148.49,Electrical,445.47
CMP-0047420,PRD-010553,P0028,9,582.25,Engine Components,5240.25
CMP-0047421,PRD-010553,P0122,3,70.11,Electrical,210.33
CMP-0047422,PRD-010553,P0132,9,680.53,Electrical,6124.77
CMP-0047423,PRD-010553,P0007,3,316.12,Engine Components,948.36
CMP-0047424,PRD-010554,P0178,52,637.14,Structural,33131.28
CMP-0047425,PRD-010554,P0183,13,270.42,Structural,3515.46
CMP-0047426,PRD-010554,P0113,26,235.54,Electrical,6124.04
CMP-0047427,PRD-010555,P0178,128,637.14,Structural,81553.92
CMP-0047428,PRD-010555,P0063,64,563.15,Brake Systems,36041.6
CMP-0047429,PRD-010555,P0141,96,539.01,Hydraulics,51744.96
CMP-0047430,PRD-010555,P0200,96,213.86,Structural,20530.56
CMP-0047431,PRD-010556,P0298,52,445.67,Fuel System,23174.84
CMP-0047432,PRD-010556,P0109,104,572.34,Electrical,59523.36
CMP-0047433,PRD-010556,P0042,104,535.77,Engine Components,55720.08
CMP-0047434,PRD-010556,P0001,26,113.53,Engine Components,2951.78
CMP-0047435,PRD-010556,P0034,52,792.67,Engine Components,41218.84
CMP-0047436,PRD-010557,P0205,54,841.81,Structural,45457.74
CMP-0047437,PRD-010557,P0204,81,793.2,Structural,64249.2
CMP-0047438,PRD-010557,P0209,54,181.96,Structural,9825.84
CMP-0047439,PRD-010557,P0121,54,71.84,Electrical,3879.36
CMP-0047440,PRD-010557,P0244,27,611.85,Cooling System,16519.95
CMP-0047441,PRD-010558,P0103,120,528.29,Electrical,63394.8
CMP-0047442,PRD-010558,P0152,40,202.73,Hydraulics,8109.2
CMP-0047443,PRD-010558,P0067,80,564.73,Brake Systems,45178.4
CMP-0047444,PRD-010558,P0079,120,626.55,Brake Systems,75186.0
CMP-0047445,PRD-010558,P0143,160,707.63,Hydraulics,113220.8
CMP-0047446,PRD-010558,P0107,80,728.81,Electrical,58304.8
CMP-0047447,PRD-010559,P0011,20,777.61,Engine Components,15552.2
CMP-0047448,PRD-010559,P0004,15,547.79,Engine Components,8216.85
CMP-0047449,PRD-010559,P0052,15,777.29,Engine Components,11659.35
CMP-0047450,PRD-010559,P0131,5,202.32,Electrical,1011.6
CMP-0047451,PRD-010559,P0291,20,369.69,Fuel System,7393.8
CMP-0047452,PRD-010560,P0117,75,680.32,Electrical,51024.0
CMP-0047453,PRD-010560,P0200,50,213.86,Structural,10693.0
CMP-0047454,PRD-010560,P0130,50,782.16,Electrical,39108.0
CMP-0047455,PRD-010560,P0095,25,400.91,Electrical,10022.75
CMP-0047456,PRD-010561,P0159,52,326.35,Hydraulics,16970.2
CMP-0047457,PRD-010561,P0163,52,882.75,Hydraulics,45903.0
CMP-0047458,PRD-010561,P0060,39,65.34,Brake Systems,2548.26
CMP-0047459,PRD-010561,P0084,13,379.88,Brake Systems,4938.44
CMP-0047460,PRD-010561,P0193,52,417.52,Structural,21711.04
CMP-0047461,PRD-010561,P0086,26,635.63,Brake Systems,16526.38
CMP-0047462,PRD-010562,P0047,28,100.78,Engine Components,2821.84
CMP-0047463,PRD-010562,P0295,56,611.46,Fuel System,34241.76
CMP-0047464,PRD-010562,P0021,112,249.42,Engine Components,27935.04
CMP-0047465,PRD-010563,P0234,75,674.48,Cooling System,50586.0
CMP-0047466,PRD-010563,P0176,100,81.43,Structural,8143.0
CMP-0047467,PRD-010563,P0099,100,605.2,Electrical,60520.0
CMP-0047468,PRD-010563,P0213,25,103.82,Structural,2595.5
CMP-0047469,PRD-010563,P0226,50,141.66,Cooling System,7083.0
CMP-0047470,PRD-010563,P0246,75,417.49,Cooling System,31311.75
CMP-0047471,PRD-010564,P0129,27,514.49,Electrical,13891.23
CMP-0047472,PRD-010564,P0007,18,316.12,Engine Components,5690.16
CMP-0047473,PRD-010564,P0241,36,823.44,Cooling System,29643.84
CMP-0047474,PRD-010564,P0050,36,184.56,Engine Components,6644.16
CMP-0047475,PRD-010564,P0012,36,600.22,Engine Components,21607.92
CMP-0047476,PRD-010565,P0201,8,588.22,Structural,4705.76
CMP-0047477,PRD-010565,P0076,16,389.86,Brake Systems,6237.76
CMP-0047478,PRD-010565,P0182,8,161.84,Structural,1294.72
CMP-0047479,PRD-010565,P0180,24,841.3,Structural,20191.2
CMP-0047480,PRD-010566,P0187,36,856.45,Structural,30832.2
CMP-0047481,PRD-010566,P0195,27,495.2,Structural,13370.4
CMP-0047482,PRD-010566,P0150,9,413.96,Hydraulics,3725.64
CMP-0047483,PRD-010566,P0129,36,514.49,Electrical,18521.64
CMP-0047484,PRD-010566,P0137,27,241.78,Hydraulics,6528.06
CMP-0047485,PRD-010567,P0042,14,535.77,Engine Components,7500.78
CMP-0047486,PRD-010567,P0094,14,355.9,Electrical,4982.6
CMP-0047487,PRD-010567,P0227,56,605.15,Cooling System,33888.4
CMP-0047488,PRD-010567,P0036,14,445.1,Engine Components,6231.4
CMP-0047489,PRD-010567,P0008,56,97.08,Engine Components,5436.48
CMP-0047490,PRD-010567,P0108,28,555.98,Electrical,15567.44
CMP-0047491,PRD-010568,P0159,48,326.35,Hydraulics,15664.8
CMP-0047492,PRD-010568,P0125,48,676.55,Electrical,32474.4
CMP-0047493,PRD-010568,P0117,24,680.32,Electrical,16327.68
CMP-0047494,PRD-010569,P0287,128,511.45,Fuel System,65465.6
CMP-0047495,PRD-010569,P0290,64,315.74,Fuel System,20207.36
CMP-0047496,PRD-010569,P0020,128,595.06,Engine Components,76167.68
CMP-0047497,PRD-010569,P0238,32,288.41,Cooling System,9229.12
CMP-0047498,PRD-010570,P0117,24,680.32,Electrical,16327.68
CMP-0047499,PRD-010570,P0119,6,222.53,Electrical,1335.18
CMP-0047500,PRD-010570,P0094,18,355.9,Electrical,6406.2
CMP-0047501,PRD-010570,P0102,24,752.85,Electrical,18068.4
CMP-0047502,PRD-010570,P0098,24,765.49,Electrical,18371.76
CMP-0047503,PRD-010571,P0167,21,430.42,Hydraulics,9038.82
CMP-0047504,PRD-010571,P0078,63,639.52,Brake Systems,40289.76
CMP-0047505,PRD-010571,P0190,63,735.61,Structural,46343.43
CMP-0047506,PRD-010571,P0087,42,191.62,Brake Systems,8048.04
CMP-0047507,PRD-010572,P0211,2,889.75,Structural,1779.5
CMP-0047508,PRD-010572,P0176,2,81.43,Structural,162.86
CMP-0047509,PRD-010572,P0205,4,841.81,Structural,3367.24
CMP-0047510,PRD-010573,P0077,22,130.78,Brake Systems,2877.16
CMP-0047511,PRD-010573,P0205,44,841.81,Structural,37039.64
CMP-0047512,PRD-010573,P0089,33,367.64,Brake Systems,12132.12
CMP-0047513,PRD-010573,P0090,44,582.71,Brake Systems,25639.24
CMP-0047514,PRD-010573,P0083,33,151.78,Brake Systems,5008.74
CMP-0047515,PRD-010573,P0061,33,541.61,Brake Systems,17873.13
CMP-0047516,PRD-010574,P0264,26,721.68,Suspension,18763.68
CMP-0047517,PRD-010574,P0151,78,312.71,Hydraulics,24391.38
CMP-0047518,PRD-010574,P0154,104,854.04,Hydraulics,88820.16
CMP-0047519,PRD-010575,P0086,56,635.63,Brake Systems,35595.28
CMP-0047520,PRD-010575,P0115,56,855.79,Electrical,47924.24
CMP-0047521,PRD-010575,P0174,42,554.52,Hydraulics,23289.84
CMP-0047522,PRD-010575,P0109,42,572.34,Electrical,24038.28
CMP-0047523,PRD-010576,P0089,92,367.64,Brake Systems,33822.88
CMP-0047524,PRD-010576,P0153,23,542.6,Hydraulics,12479.8
CMP-0047525,PRD-010576,P0105,23,90.04,Electrical,2070.92
CMP-0047526,PRD-010576,P0144,69,76.03,Hydraulics,5246.07
CMP-0047527,PRD-010576,P0075,69,237.24,Brake Systems,16369.56
CMP-0047528,PRD-010576,P0084,46,379.88,Brake Systems,17474.48
CMP-0047529,PRD-010577,P0133,3,32.15,Electrical,96.45
CMP-0047530,PRD-010577,P0145,12,448.83,Hydraulics,5385.96
CMP-0047531,PRD-010577,P0110,9,368.69,Electrical,3318.21
CMP-0047532,PRD-010577,P0158,12,504.82,Hydraulics,6057.84
CMP-0047533,PRD-010578,P0202,48,639.29,Structural,30685.92
CMP-0047534,PRD-010578,P0179,48,249.13,Structural,11958.24
CMP-0047535,PRD-010578,P0185,96,544.26,Structural,52248.96
CMP-0047536,PRD-010578,P0111,72,679.6,Electrical,48931.2
CMP-0047537,PRD-010579,P0072,20,845.95,Brake Systems,16919.0
CMP-0047538,PRD-010579,P0080,30,503.98,Brake Systems,15119.4
CMP-0047539,PRD-010579,P0073,20,152.57,Brake Systems,3051.4
CMP-0047540,PRD-010579,P0164,20,173.81,Hydraulics,3476.2
CMP-0047541,PRD-010580,P0211,63,889.75,Structural,56054.25
CMP-0047542,PRD-010580,P0185,63,544.26,Structural,34288.38
CMP-0047543,PRD-010580,P0106,21,97.65,Electrical,2050.65
CMP-0047544,PRD-010581,P0074,16,195.18,Brake Systems,3122.88
CMP-0047545,PRD-010581,P0065,32,226.24,Brake Systems,7239.68
CMP-0047546,PRD-010581,P0254,16,671.91,Suspension,10750.56
CMP-0047547,PRD-010582,P0115,24,855.79,Electrical,20538.96
CMP-0047548,PRD-010582,P0113,6,235.54,Electrical,1413.24
CMP-0047549,PRD-010582,P0216,12,628.04,Structural,7536.48
CMP-0047550,PRD-010582,P0187,12,856.45,Structural,10277.4
CMP-0047551,PRD-010582,P0125,12,676.55,Electrical,8118.6
CMP-0047552,PRD-010583,P0221,24,787.23,Cooling System,18893.52
CMP-0047553,PRD-010583,P0001,72,113.53,Engine Components,8174.16
CMP-0047554,PRD-010583,P0031,96,759.88,Engine Components,72948.48
CMP-0047555,PRD-010584,P0212,26,868.87,Structural,22590.62
CMP-0047556,PRD-010584,P0186,78,236.58,Structural,18453.24
CMP-0047557,PRD-010584,P0210,52,53.63,Structural,2788.76
CMP-0047558,PRD-010584,P0109,78,572.34,Electrical,44642.52
CMP-0047559,PRD-010584,P0196,78,566.03,Structural,44150.34
CMP-0047560,PRD-010584,P0105,104,90.04,Electrical,9364.16
CMP-0047561,PRD-010585,P0281,28,130.15,Suspension,3644.2
CMP-0047562,PRD-010585,P0078,42,639.52,Brake Systems,26859.84
CMP-0047563,PRD-010585,P0058,56,666.13,Brake Systems,37303.28
CMP-0047564,PRD-010585,P0277,28,414.63,Suspension,11609.64
CMP-0047565,PRD-010586,P0195,23,495.2,Structural,11389.6
CMP-0047566,PRD-010586,P0179,69,249.13,Structural,17189.97
CMP-0047567,PRD-010586,P0190,23,735.61,Structural,16919.03
CMP-0047568,PRD-010586,P0189,92,406.37,Structural,37386.04
CMP-0047569,PRD-010586,P0166,69,783.59,Hydraulics,54067.71
CMP-0047570,PRD-010587,P0046,9,230.05,Engine Components,2070.45
CMP-0047571,PRD-010587,P0032,3,689.82,Engine Components,2069.46
CMP-0047572,PRD-010587,P0306,3,373.45,Fuel System,1120.35
CMP-0047573,PRD-010587,P0286,12,116.67,Fuel System,1400.04
CMP-0047574,PRD-010588,P0146,23,748.41,Hydraulics,17213.43
CMP-0047575,PRD-010588,P0201,23,588.22,Structural,13529.06
CMP-0047576,PRD-010588,P0269,69,658.61,Suspension,45444.09
CMP-0047577,PRD-010589,P0046,56,230.05,Engine Components,12882.8
CMP-0047578,PRD-010589,P0008,112,97.08,Engine Components,10872.96
CMP-0047579,PRD-010589,P0229,84,580.46,Cooling System,48758.64
CMP-0047580,PRD-010590,P0261,10,75.72,Suspension,757.2
CMP-0047581,PRD-010590,P0056,10,389.36,Brake Systems,3893.6
CMP-0047582,PRD-010590,P0275,5,550.8,Suspension,2754.0
CMP-0047583,PRD-010591,P0086,10,635.63,Brake Systems,6356.3
CMP-0047584,PRD-010591,P0159,5,326.35,Hydraulics,1631.75
CMP-0047585,PRD-010591,P0090,5,582.71,Brake Systems,2913.55
CMP-0047586,PRD-010592,P0120,51,148.49,Electrical,7572.99
CMP-0047587,PRD-010592,P0138,34,650.75,Hydraulics,22125.5
CMP-0047588,PRD-010592,P0208,17,503.45,Structural,8558.65
CMP-0047589,PRD-010592,P0163,51,882.75,Hydraulics,45020.25
CMP-0047590,PRD-010593,P0004,21,547.79,Engine Components,11503.59
CMP-0047591,PRD-010593,P0230,84,282.38,Cooling System,23719.92
CMP-0047592,PRD-010593,P0096,42,651.7,Electrical,27371.4
CMP-0047593,PRD-010593,P0111,21,679.6,Electrical,14271.6
CMP-0047594,PRD-010594,P0154,22,854.04,Hydraulics,18788.88
CMP-0047595,PRD-010594,P0170,66,732.86,Hydraulics,48368.76
CMP-0047596,PRD-010594,P0143,66,707.63,Hydraulics,46703.58
CMP-0047597,PRD-010594,P0215,22,81.22,Structural,1786.84
CMP-0047598,PRD-010594,P0098,22,765.49,Electrical,16840.78
CMP-0047599,PRD-010595,P0215,111,81.22,Structural,9015.42
CMP-0047600,PRD-010595,P0088,111,718.88,Brake Systems,79795.68
CMP-0047601,PRD-010595,P0078,111,639.52,Brake Systems,70986.72
CMP-0047602,PRD-010595,P0256,37,342.92,Suspension,12688.04
CMP-0047603,PRD-010596,P0284,156,326.21,Suspension,50888.76
CMP-0047604,PRD-010596,P0255,156,752.82,Suspension,117439.92
CMP-0047605,PRD-010596,P0185,117,544.26,Structural,63678.42
CMP-0047606,PRD-010596,P0199,117,155.16,Structural,18153.72
CMP-0047607,PRD-010596,P0207,78,780.76,Structural,60899.28
CMP-0047608,PRD-010597,P0128,63,127.95,Electrical,8060.85
CMP-0047609,PRD-010597,P0200,42,213.86,Structural,8982.12
CMP-0047610,PRD-010597,P0142,63,698.65,Hydraulics,44014.95
CMP-0047611,PRD-010597,P0196,84,566.03,Structural,47546.52
CMP-0047612,PRD-010597,P0204,42,793.2,Structural,33314.4
CMP-0047613,PRD-010598,P0112,4,726.64,Electrical,2906.56
CMP-0047614,PRD-010598,P0005,12,497.27,Engine Components,5967.24
CMP-0047615,PRD-010598,P0252,8,222.8,Cooling System,1782.4
CMP-0047616,PRD-010598,P0029,12,17.87,Engine Components,214.44
CMP-0047617,PRD-010598,P0022,12,676.11,Engine Components,8113.32
CMP-0047618,PRD-010599,P0214,69,419.38,Structural,28937.22
CMP-0047619,PRD-010599,P0122,46,70.11,Electrical,3225.06
CMP-0047620,PRD-010599,P0182,46,161.84,Structural,7444.64
CMP-0047621,PRD-010599,P0205,69,841.81,Structural,58084.89
CMP-0047622,PRD-010600,P0268,2,540.39,Suspension,1080.78
CMP-0047623,PRD-010600,P0274,8,352.1,Suspension,2816.8
CMP-0047624,PRD-010600,P0070,6,282.73,Brake Systems,1696.38
CMP-0047625,PRD-010601,P0052,32,777.29,Engine Components,24873.28
CMP-0047626,PRD-010601,P0226,16,141.66,Cooling System,2266.56
CMP-0047627,PRD-010601,P0029,32,17.87,Engine Components,571.84
CMP-0047628,PRD-010601,P0005,32,497.27,Engine Components,15912.64
CMP-0047629,PRD-010601,P0249,48,554.92,Cooling System,26636.16
CMP-0047630,PRD-010602,P0110,52,368.69,Electrical,19171.88
CMP-0047631,PRD-010602,P0094,13,355.9,Electrical,4626.7
CMP-0047632,PRD-010602,P0184,39,849.27,Structural,33121.53
CMP-0047633,PRD-010603,P0129,46,514.49,Electrical,23666.54
CMP-0047634,PRD-010603,P0087,23,191.62,Brake Systems,4407.26
CMP-0047635,PRD-010603,P0073,23,152.57,Brake Systems,3509.11
CMP-0047636,PRD-010603,P0094,46,355.9,Electrical,16371.4
CMP-0047637,PRD-010603,P0107,23,728.81,Electrical,16762.63
CMP-0047638,PRD-010603,P0056,69,389.36,Brake Systems,26865.84
CMP-0047639,PRD-010604,P0236,78,614.82,Cooling System,47955.96
CMP-0047640,PRD-010604,P0094,26,355.9,Electrical,9253.4
CMP-0047641,PRD-010604,P0095,52,400.91,Electrical,20847.32
CMP-0047642,PRD-010605,P0056,5,389.36,Brake Systems,1946.8
CMP-0047643,PRD-010605,P0057,5,445.7,Brake Systems,2228.5
CMP-0047644,PRD-010605,P0066,10,294.82,Brake Systems,2948.2
CMP-0047645,PRD-010605,P0062,20,848.31,Brake Systems,16966.2
CMP-0047646,PRD-010605,P0074,20,195.18,Brake Systems,3903.6
CMP-0047647,PRD-010605,P0095,5,400.91,Electrical,2004.55
CMP-0047648,PRD-010606,P0062,39,848.31,Brake Systems,33084.09
CMP-0047649,PRD-010606,P0162,13,656.26,Hydraulics,8531.38
CMP-0047650,PRD-010606,P0080,52,503.98,Brake Systems,26206.96
